Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,data_fticr_neg_esi_2,data_fticr_neg_esi_1
221.05861013358,0,0,0,0,0,0,0,0,,None,222.06588660046,0,0,9649446,11016977
221.076409115687,0,0,0,0,0,0,0,0,,None,222.083685582567,0,0,0,2810528.8
221.081926627926,12,14,4,0,0,0,0,0,CHO,Lignin,222.089203094806,0.0263092199246464,1,11526460,14840614
221.095007624755,0,0,0,0,0,0,0,0,,None,222.102284091635,0,0,5874505,6176049.5
221.118319619102,13,18,3,0,0,0,0,0,CHO,Lignin,222.125596085982,-0.00739168211092385,1,3965535.5,3561799
222.048905393883,10,10,5,0,1,0,0,0,CHO,Lignin,223.056181860763,-0.0161011587073095,1,2629842,2850429.8
222.090242883898,0,0,0,0,0,0,0,0,,None,223.097519350778,0,0,5664504.5,3176865.3
222.950253176518,0,0,0,0,0,0,0,0,,None,223.957529643398,0,0,37049344,5801327
222.974833488302,0,0,0,0,0,0,0,0,,None,223.982109955182,0,0,0,3459074.8
223.024815158571,10,8,6,0,0,0,0,0,CHO,Lignin,224.032091625451,-0.0162300460398859,1,7290433,7888299
223.037856467517,0,0,0,0,0,0,0,0,,None,224.045132934397,0,0,0,3135157.8
223.055634651155,0,0,0,0,0,0,0,0,,None,224.062911118035,0,0,3082459.8,3376836
223.061196649816,11,12,5,0,0,0,0,0,CHO,Lignin,224.068473116696,0.00169146410559126,1,17395808,24560072
223.074254646674,0,0,0,0,0,0,0,0,,None,224.081531113554,0,0,40911980,39750100
223.097576641063,12,16,4,0,0,0,0,0,CHO,Lignin,224.104853107943,0.026300443936367,1,14933120,16853478
223.110655137916,0,0,0,0,0,0,0,0,,None,224.117931604796,0,0,5340300,6027760
223.133968132308,13,20,3,0,0,0,0,0,CHO,Lipid,224.141244599188,-0.000405493018320779,1,4923040,4282883
223.949819705643,0,0,0,0,0,0,0,0,,None,224.957096172523,0,0,4520789,0
224.064545129298,10,12,5,0,1,0,0,0,CHO,Lignin,225.071821596178,0.0299340968776107,1,0,3472085
224.077621905709,0,0,0,0,0,0,0,0,,None,225.084898372589,0,1,2953150.5,4196319
224.947317556119,0,0,0,0,0,0,0,0,,None,225.954594022999,0,0,10588791,0
225.04045817534,10,10,6,0,0,0,0,0,CHO,Lignin,226.04773464222,0.0150914150812617,1,21529280,22353818
225.053547804165,0,0,0,0,0,0,0,0,,None,226.060824271045,0,0,0,2919458.5
225.071314667971,0,0,0,0,0,0,0,0,,None,226.078591134851,0,0,13159127,12851119
225.076850166649,11,14,5,0,0,0,0,0,CHO,Lignin,226.084126633529,-0.0135950674910474,1,30395100,31063986
225.08991216353,0,0,0,0,0,0,0,0,,None,226.09718863041,0,0,5193446,3153852
225.113231657962,12,18,4,0,0,0,0,0,CHO,Protein,226.120508124842,0.00416308127311456,1,18062072,21868492
225.149622149273,13,22,3,0,0,0,0,0,CHO,Lipid,226.156898616153,-0.01787985524183,1,5331732,5969893.5
226.043811479267,9,10,6,0,1,0,0,0,CHO,Lignin,227.051087946147,0.0217803528555097,0,0,2986559
226.080183927511,10,14,5,0,1,0,0,0,CHO,Lignin,227.087460394391,0.0792791874932758,0,2873803.5,3833174.8
226.116586455416,11,18,4,0,1,0,0,0,CHO,Protein,227.123862922296,0.00432233038857994,0,0,3131246.3
226.54800831409,0,0,0,0,0,0,0,0,,None,227.55528478097,0,0,0,2548224.8
226.548784313836,0,0,0,0,0,0,0,0,,None,227.556060780716,0,0,0,2629633.3
227.03836719996,10,12,4,0,0,1,0,0,CHOS,Lignin,228.04564366684,-0.0618439335604747,1,2736749.5,5152429.5
227.056105695754,10,12,6,0,0,0,0,0,CHO,Lignin,228.063382162634,0.0261118909262855,1,5558905.5,7664312.5
227.071383142804,14,12,3,0,0,0,0,0,CHO,Lignin,228.078659609684,-0.0673372269735492,1,0,4648385.5
227.092496187128,11,16,5,0,0,0,0,0,CHO,Lignin,228.099772654008,0.00425292915646006,1,45756564,50998480
227.128875678506,12,20,4,0,0,0,0,0,CHO,Protein,228.136152145386,0.0306177433395522,1,31246506,31565028
228.09584894975,10,16,5,0,1,0,0,0,CHO,Lignin,229.10312541663,0.0132921347209887,0,6847780.5,6099727.5
228.132231441159,11,20,4,0,1,0,0,0,CHO,Protein,229.139507908039,0.0264474715444482,0,2880827.5,4117283.8
228.160537082037,0,0,0,0,0,0,0,0,,None,229.167813548917,0,1,3756621.3,0
228.950566748214,0,0,0,0,0,0,0,0,,None,229.957843215094,0,0,2897202,3163351
228.969296964482,0,0,0,0,0,0,0,0,,None,229.976573431362,0,0,2921021,0
229.027313730151,0,0,0,0,0,0,0,0,,None,230.034590197031,0,0,3505247.5,5685502
229.048433497343,0,0,0,0,0,0,0,0,,None,230.055709964223,0,0,0,17205512
229.050631224661,13,10,4,0,0,0,0,0,CHO,ConHC,230.057907691541,0.00485903105040164,1,6808429.5,7072010
229.063681950808,0,0,0,0,0,0,0,0,,None,230.070958417688,0,0,2701429,0
229.071758219691,10,14,6,0,0,0,0,0,CHO,Lignin,230.079034686571,0.015192297797209,1,10511738,17572116
229.108145711128,11,18,5,0,0,0,0,0,CHO,Protein,230.115422178008,0.00656319458605073,1,50226576,56762664
229.144533702566,12,22,4,0,0,0,0,0,CHO,Protein,230.151810169446,-0.0042356668235965,1,53335460,63623480
230.075089163124,9,14,6,0,1,0,0,0,CHO,Lignin,231.082365630004,0.11852828337559,0,0,3029756
230.10341915391,0,0,0,0,0,0,0,0,,None,231.11069562079,0,1,0,3411209.3
230.111498475458,10,18,5,0,1,0,0,0,CHO,Protein,231.118774942338,0.0155061474814055,0,5825481.5,7576845
230.139782468828,0,0,0,0,0,0,0,0,,None,231.147058935708,0,1,2671833,3054362
230.147884466928,11,22,4,0,1,0,0,0,CHO,Protein,231.155160933808,0.0134048151460685,0,7349725.5,8472862
230.948528879289,0,0,0,0,0,0,0,0,,None,231.955805346169,0,0,0,3648897
231.029905260468,12,8,5,0,0,0,0,0,CHO,ConHC,232.037181727348,-0.0360289135425361,1,7115182.5,6841507.5
231.042952257418,0,0,0,0,0,0,0,0,,None,232.050228724298,0,0,7697333.5,13104297
231.045480847811,0,0,0,0,0,0,0,0,,None,232.052757314691,0,0,0,5184426
231.066288251964,13,12,4,0,0,0,0,0,CHO,Lignin,232.073564718844,-0.025187032314259,1,4646081,4158643
231.079334836821,0,0,0,0,0,0,0,0,,None,232.086611303701,0,0,0,3338424.5
231.08740324703,10,16,6,0,0,0,0,0,CHO,AminoSugar,232.09467971391,0.0367621076403975,1,16619980,25128124
231.102668243463,14,16,3,0,0,0,0,0,CHO,Lignin,232.109944710343,-0.00142365026654728,1,3954131.8,4324802.5
231.123795738527,11,20,5,0,0,0,0,0,CHO,Protein,232.131072205407,0.00666473837296339,1,34015712,40899788
231.160181730026,12,24,4,0,0,0,0,0,CHO,Protein,232.167458196906,0.00457382783431659,1,20820464,16791770
232.090755517162,9,16,6,0,1,0,0,0,CHO,AminoSugar,233.098031984042,0.0476192694247454,0,2644917,0
232.127154004503,10,20,5,0,1,0,0,0,CHO,Protein,233.134430471383,-0.00806866231837166,0,3860422,5362267.5
233.009165299442,11,6,6,0,0,0,0,0,CHO,ConHC,234.016441766322,-0.0164138958285342,1,11800914,10002330
233.03997720149,0,0,0,0,0,0,0,0,,None,234.04725366837,0,0,0,4153765
233.045535790999,12,10,5,0,0,0,0,0,CHO,Lignin,234.052812257879,0.0477397434177651,1,10582370,10669991
233.058604287965,0,0,0,0,0,0,0,0,,None,234.065880754845,0,0,20094312,27942828
233.08193978255,13,14,4,0,0,0,0,0,CHO,Lignin,234.08921624943,-0.0312343715645158,1,6975345.5,7667635.5
233.103067777647,10,18,6,0,0,0,0,0,CHO,AminoSugar,234.110344244527,-0.0253475659350207,1,3507578.8,4697018.5
233.118315774107,14,18,3,0,0,0,0,0,CHO,Lignin,234.125592240987,0.00940996358424661,1,8745345,9360320
233.139431169322,11,22,5,0,0,0,0,0,CHO,Protein,234.146707636202,0.0691041021129393,1,0,3018439
233.154698265665,15,22,2,0,0,0,0,0,CHO,Lignin,234.161974732545,0.0222831032479318,1,28116368,41220044
234.061945871212,0,0,0,0,0,0,0,0,,None,235.069222338092,0,1,0,3196912
234.158063533237,14,22,2,0,1,0,0,0,CHO,Lignin,235.165340000117,-0.0221627753537501,0,4195626.5,6527245
234.870666610271,0,0,0,0,0,0,0,0,,None,235.877943077151,0,0,0,2559194.8
235.024798333077,11,8,6,0,0,0,0,0,CHO,ConHC,236.032074799957,0.055879876158437,1,9573488,9422341
235.037841556376,0,0,0,0,0,0,0,0,,None,236.045118023256,0,0,0,2744328.3
235.055651825962,0,0,0,0,0,0,0,0,,None,236.062928292842,0,0,5566074.5,8522253
235.061191824685,12,12,5,0,0,0,0,0,CHO,Lignin,236.068468291565,0.0220450225589617,1,17905788,17860110
235.074252321673,0,0,0,0,0,0,0,0,,None,236.081528788553,0,0,25858178,26554898
235.097565316298,13,16,4,0,0,0,0,0,CHO,Lignin,236.104841783178,0.0729287125455191,1,9633930,10503704
235.110615813289,0,0,0,0,0,0,0,0,,None,236.117892280169,0,0,3509902.5,3831068
235.133965807907,14,20,3,0,0,0,0,0,CHO,Lignin,236.141242274787,0.00945837702988024,1,9638039,11631138
236.064541961689,11,12,5,0,1,0,0,0,CHO,Lignin,237.071818428569,0.0417802982869868,1,2656211,0
236.077591590706,0,0,0,0,0,0,0,0,,None,237.084868057586,0,1,2731479.3,3538702.3
236.096188215537,0,0,0,0,0,0,0,0,,None,237.103464682417,0,1,0,2595858.5
236.100923214013,12,16,4,0,1,0,0,0,CHO,Lignin,237.108199680893,0.0597149598462104,1,0,2894355.5
236.965905886831,0,0,0,0,0,0,0,0,,None,237.973182353711,0,1,89318120,37161936
237.040464369746,11,10,6,0,0,0,0,0,CHO,Lignin,238.047740836626,-0.0116910421066907,1,10925824,12642272
237.053523907753,0,0,0,0,0,0,0,0,,None,238.060800374633,0,0,0,6599651
237.071312362678,0,0,0,0,0,0,0,0,,None,238.078588829558,0,0,8078088.5,8675303
237.076840861411,12,14,5,0,0,0,0,0,CHO,Lignin,238.084117328291,0.0261739804609461,1,18713354,22049768
237.089910858417,0,0,0,0,0,0,0,0,,None,238.097187325297,0,0,17670926,22365162
237.113228853075,13,18,4,0,0,0,0,0,CHO,Lignin,238.120505319955,0.0157325584671507,1,14514965,14632943
237.126295350082,0,0,0,0,0,0,0,0,,None,238.133571816962,0,0,5467416.5,5474289.5
237.149611344741,14,22,3,0,0,0,0,0,CHO,Lipid,238.156887811621,0.0283883419108848,1,5310239.5,4804086
237.965471158102,0,0,0,0,0,0,0,0,,None,238.972747624982,0,0,9332736,3743630.3
238.072075580825,0,0,0,0,0,0,0,0,,None,239.079352047705,0,1,0,2744992.5
238.08022857821,11,14,5,0,1,0,0,0,CHO,Lignin,239.08750504509,-0.111454549405781,1,0,2566562
238.116568566556,12,18,4,0,1,0,0,0,CHO,Lignin,239.123845033436,0.0789154415706405,1,0,3076008
238.962632930626,0,0,0,0,0,0,0,0,,None,239.969909397506,0,0,6413559.5,3235116.5
238.962963430551,0,0,0,0,0,0,0,0,,None,239.970239897431,0,0,30856440,12533037
239.019702917628,10,8,7,0,0,0,0,0,CHO,Tannin,240.026979384508,0.0967682550945717,1,3012356.8,2766132.8
239.056109909337,11,12,6,0,0,0,0,0,CHO,Lignin,240.063386376217,0.00725467929200506,1,10445069,13798714
239.069183906361,0,0,0,0,0,0,0,0,,None,240.076460373241,0,0,3485712.3,3395131.8
239.086960902313,0,0,0,0,0,0,0,0,,None,240.094237369193,0,0,5546260,7388990
239.092488401054,12,16,5,0,0,0,0,0,CHO,Lignin,240.099764867934,0.0364688648222277,1,41325844,50019648
239.105563398077,0,0,0,0,0,0,0,0,,None,240.112839864957,0,0,9937177,11281729
239.128881392768,13,20,4,0,0,0,0,0,CHO,Protein,240.136157859648,0.00529179603479329,1,46683420,44203332
239.962546430961,0,0,0,0,0,0,0,0,,None,240.969822897841,0,0,3206866,0
240.095839672945,11,16,5,0,1,0,0,0,CHO,Lignin,241.103116139825,0.0511070738106947,0,5595117,6493117.5
240.132221164688,12,20,4,0,1,0,0,0,CHO,Protein,241.139497631568,0.0677476392244908,0,6837236,7693249.5
241.035391459958,10,10,7,0,0,0,0,0,CHO,Tannin,242.042667926838,-0.0630101223039796,1,2570141,2596891.5
241.05062595651,14,10,4,0,0,0,0,0,CHO,ConHC,242.05790242339,0.0263821591845061,1,12038816,6767133
241.053994955747,11,14,4,0,0,1,0,0,CHOS,Lignin,242.061271422627,0.0338970898317533,1,2765472.5,5291549
241.071758951725,11,14,6,0,0,0,0,0,CHO,Lignin,242.079035418605,0.0114152592395331,1,30783140,45583904
241.102603278222,0,0,0,0,0,0,0,0,,None,242.109879745102,0,0,3760040.8,0
241.10814194349,12,18,5,0,0,0,0,0,CHO,Protein,242.11541841037,0.0217992318595963,1,67126952,71048736
241.13646293708,0,0,0,0,0,0,0,0,,None,242.14373940396,0,0,420497056,397426208
241.144531435254,13,22,4,0,0,0,0,0,CHO,Protein,242.151807902134,0.0053374198560029,1,40539824,36830756
242.075095301101,10,14,6,0,1,0,0,0,CHO,Lignin,243.082371767981,0.0874264081634843,0,0,4396649
242.111496716726,11,18,5,0,1,0,0,0,CHO,Protein,243.118773183606,0.0219748301644707,0,7703370,9341547
242.139812710336,0,0,0,0,0,0,0,0,,None,243.147089177216,0,1,67782480,67518064
242.147885208515,12,22,4,0,1,0,0,0,CHO,Protein,243.155161675395,0.00969341828058081,0,5661007.5,6508653.5
242.176163702134,0,0,0,0,0,0,0,0,,None,243.183440169014,0,1,22579028,26537584
243.033262508973,10,12,5,0,0,1,0,0,CHOS,Lignin,244.040538975853,0.0213482843494243,1,14542791,15408794
243.042916020723,0,0,0,0,0,0,0,0,,None,244.050192487603,0,0,2633416.3,0
243.066272985445,14,12,4,0,0,0,0,0,CHO,Lignin,244.073549452325,0.038600148956431,1,0,5330075
243.087405496787,11,16,6,0,0,0,0,0,CHO,Lignin,244.094681963667,0.0257380990127712,1,26775502,38952604
243.123792488598,12,20,5,0,0,0,0,0,CHO,Protein,244.131068955478,0.0196493713393521,1,68667344,75325088
243.133510486411,0,0,0,0,0,0,0,0,,None,244.140786953291,0,0,134842320,139607712
243.143143007504,0,0,0,0,0,0,0,0,,None,244.150419474384,0,0,4532692.5,0
243.160175480411,13,24,4,0,0,0,0,0,CHO,Protein,244.167451947291,0.0299446505453546,1,16392151,19981982
243.179539976056,0,0,0,0,0,0,0,0,,None,244.186816442936,0,0,3565273,3705503
244.090765771284,10,16,6,0,1,0,0,0,CHO,Lignin,245.098042238164,0.00345101123749212,0,3828285.3,3660471.3
244.12714376312,11,20,5,0,1,0,0,0,CHO,Protein,245.13442023,0.0341049601414813,0,8673345,9998008
244.136867260938,0,0,0,0,0,0,0,0,,None,245.144143727818,0,0,18673730,20717240
244.163573873362,12,24,4,0,1,0,0,0,CHO,Protein,245.170850340242,-0.147830144826925,0,2772292.5,0
245.00057537075,0,0,0,0,0,0,0,0,,None,246.00785183763,0,0,0,2853310
245.023739363399,0,0,0,0,0,0,0,0,,None,246.031015830279,0,1,0,3196862
245.045544557274,13,10,5,0,0,0,0,0,CHO,ConHC,246.052821024154,0.00978385816933875,1,4692114.5,6105790
245.058617554348,0,0,0,0,0,0,0,0,,None,246.065894021228,0,0,4447891.5,3114942
245.066672349775,10,14,7,0,0,0,0,0,CHO,Tannin,246.073948816655,0.0162042539479645,1,0,4526270
245.081973049119,14,14,4,0,0,0,0,0,CHO,Lignin,246.089249515999,-0.164892206086912,1,3079317.3,2963902
245.1030570444,11,18,6,0,0,0,0,0,CHO,Protein,246.11033351128,0.0194998731748889,1,19648662,29454014
245.139440036257,12,22,5,0,0,0,0,0,CHO,Protein,246.146716503137,0.0297122119076455,1,26912922,35323580
245.17580402812,13,26,4,0,0,0,0,0,CHO,Protein,246.183080495,0.117099842627855,1,3634844.5,3843261.5
246.106402320124,10,18,6,0,1,0,0,0,CHO,Protein,247.113678787004,0.0581157470007745,0,2859738.3,2575025
246.142803311999,11,22,5,0,1,0,0,0,CHO,Protein,247.150079778879,-0.00454937789909778,0,3514588.5,3842736.3
246.940318512331,0,0,0,0,0,0,0,0,,None,247.947594979211,0,0,4724995,0
247.02481011535,12,8,6,0,0,0,0,0,CHO,ConHC,248.03208658223,0.00567333662290313,1,13449479,12972694
247.037873725133,0,0,0,0,0,0,0,0,,None,248.045150192013,0,0,0,3366549.5
247.061201107247,13,12,5,0,0,0,0,0,CHO,Lignin,248.068477574127,-0.016440732494769,1,9771272,10055317
247.07425510434,0,0,0,0,0,0,0,0,,None,248.08153157122,0,0,14657801,12138132
247.097569599148,14,16,4,0,0,0,0,0,CHO,Lignin,248.104846066028,0.0521391357558306,1,11402505,10788499
247.110643096238,0,0,0,0,0,0,0,0,,None,248.117919563118,0,0,42883336,36019860
247.118706094442,11,20,6,0,0,0,0,0,CHO,Protein,248.125982561322,0.0234287338076444,1,12633354,14277266
247.133971591043,15,20,3,0,0,0,0,0,CHO,Lignin,248.141248057923,-0.014304850332369,1,3889418.8,2752657.8
247.155110086339,12,24,5,0,0,0,0,0,CHO,Protein,248.162386553219,-0.0510646240541778,1,3389195.5,5840529
248.077612381201,0,0,0,0,0,0,0,0,,None,249.084888848081,0,1,2614566.3,3019110
248.113975873125,0,0,0,0,0,0,0,0,,None,249.121252340005,0,1,6839591,5451364
248.841855154931,0,0,0,0,0,0,0,0,,None,249.849131621811,0,0,0,2673465.3
249.00407067566,11,6,7,0,0,0,0,0,CHO,ConHC,250.01134714254,0.0216180608459022,1,9042226,11061807
249.040453167597,12,10,6,0,0,0,0,0,CHO,Lignin,250.047729634477,0.0336700625906271,1,14274867,13690412
249.053522664703,0,0,0,0,0,0,0,0,,None,250.060799131583,0,0,3860274.5,8466987
249.07130966076,0,0,0,0,0,0,0,0,,None,250.07858612764,0,0,5031730.5,4204074.5
249.076845659534,13,14,5,0,0,0,0,0,CHO,Lignin,250.084122126414,0.00573201560550795,1,12405043,13857322
249.089897156642,0,0,0,0,0,0,0,0,,None,250.097173623522,0,0,13306163,15926825
249.1076906527,0,0,0,0,0,0,0,0,,None,250.11496711958,0,0,15198515,11542056
249.113225651474,14,18,4,0,0,0,0,0,CHO,Lignin,250.120502118354,0.0277779963756416,1,26073394,28093992
249.116597650726,11,22,4,0,0,1,0,0,CHOS,Protein,250.123874117606,0.0230565497726665,1,5314355,9748007
249.126289148579,0,0,0,0,0,0,0,0,,None,250.133565615459,0,0,4195123,4230694.5
249.149604143414,15,22,3,0,0,0,0,0,CHO,Lignin,250.156880610294,0.0558137992377359,1,9526579,8477221
249.152979056727,12,26,3,0,0,1,0,0,CHOS,Lipid,250.160255523607,0.0394438886848092,1,0,3426596.8
250.072120766831,0,0,0,0,0,0,0,0,,None,251.079397233711,0,1,0,4669409.5
250.116592429451,13,18,4,0,1,0,0,0,CHO,Lignin,251.123868896331,-0.0198799561327004,1,3252527,4098013.8
250.121532105459,0,0,0,0,0,0,0,0,,None,251.128808572339,0,0,2800175,0
250.1448749232,0,0,0,0,0,0,0,0,,None,251.15215139008,0,1,3062574.8,9081308
250.981166480446,0,0,0,0,0,0,0,0,,None,251.988442947326,0,0,0,7435669
250.981553238475,0,0,0,0,0,0,0,0,,None,251.988829705355,0,1,89098528,95829400
251.01971023006,11,8,7,0,0,0,0,0,CHO,ConHC,252.02698669694,0.0631462521076476,1,3312415.3,4620690
251.050558458598,0,0,0,0,0,0,0,0,,None,252.057834925478,0,0,0,3493519
251.056106722033,12,12,6,0,0,0,0,0,CHO,Lignin,252.063383188913,0.0195541582296052,1,15257886,21495182
251.069167219152,0,0,0,0,0,0,0,0,,None,252.076443686032,0,0,12452126,20073870
251.086948715231,0,0,0,0,0,0,0,0,,None,252.094225182111,0,0,4784413.5,4554124
251.092494214009,13,16,5,0,0,0,0,0,CHO,Lignin,252.099770680889,0.0116747884234813,1,22819102,26977676
251.105553211129,0,0,0,0,0,0,0,0,,None,252.112829678009,0,0,15612189,15607178
251.128876705986,14,20,4,0,0,0,0,0,CHO,Lignin,252.136153172866,0.0236282425027345,1,47466780,63749512
251.13224743288,11,24,4,0,0,1,0,0,CHOS,Protein,252.13952389976,0.0239908429199788,1,0,6139784
251.141949703103,0,0,0,0,0,0,0,0,,None,252.149226169983,0,0,4519708,4903303
251.165254697964,15,24,3,0,0,0,0,0,CHO,Lipid,252.172531164844,0.0534231705305444,1,5597979.5,4479877
251.981109518258,0,0,0,0,0,0,0,0,,None,252.988385985138,0,0,9299203,9966904
251.984938517416,0,0,0,0,0,0,0,0,,None,252.992214984296,0,1,3000834.5,3782455.8
252.059442141156,11,12,6,0,1,0,0,0,CHO,Lignin,253.066718608036,0.0962100582467469,1,0,3003952.5
252.095832993016,12,16,5,0,1,0,0,0,CHO,Lignin,253.103109459896,0.0750761365114329,1,3248126.5,3833133
252.108909125601,0,0,0,0,0,0,0,0,,None,253.116185592481,0,1,0,2809387.8
252.132221485009,13,20,4,0,1,0,0,0,CHO,Lignin,253.139497951889,0.0632706894141521,1,7906557,10464553
252.978258799065,0,0,0,0,0,0,0,0,,None,253.985535265945,0,0,5943513.5,6579411.5
252.978622798985,0,0,0,0,0,0,0,0,,None,253.985899265865,0,0,26986714,30383316
252.985773850022,0,0,0,0,0,0,0,0,,None,253.993050316902,0,0,0,2777042.5
253.035355786529,11,10,7,0,0,0,0,0,CHO,Lignin,254.042632253409,0.0803892259331564,1,4344023,6066893.5
253.066233779751,0,0,0,0,0,0,0,0,,None,254.073510246631,0,0,3728085.5,7055050
253.071754278537,12,14,6,0,0,0,0,0,CHO,Lignin,254.079030745417,0.0292687787403534,1,19833046,26170570
253.075106821963,9,18,6,0,0,1,0,0,CHOS,AminoSugar,254.082383288843,0.101193781307879,1,0,3429577.3
253.08481577567,0,0,0,0,0,0,0,0,,None,254.09209224255,0,0,14282965,15723720
253.102607730203,0,0,0,0,0,0,0,0,,None,254.109884197083,0,0,4773075.5,0
253.10813927055,13,18,5,0,0,0,0,0,CHO,Lignin,254.11541573743,0.0312884207330644,1,42424532,56704196
253.121201767684,0,0,0,0,0,0,0,0,,None,254.128478234564,0,0,6516947,8571076
253.144131800284,0,0,0,0,0,0,0,0,,None,254.151408267164,0,0,0,7892162
253.144523262563,14,22,4,0,0,0,0,0,CHO,Lipid,254.151799729443,0.0372421384917331,1,110184656,108100800
253.978171579743,0,0,0,0,0,0,0,0,,None,254.985448046623,0,0,3762854,2639463.5
254.075118508052,11,14,6,0,1,0,0,0,CHO,Lignin,255.082394974932,-0.00766470751485409,1,0,3175004.8
254.111494550536,12,18,5,0,1,0,0,0,CHO,Lignin,255.118771017416,0.0294321094082445,1,6719134.5,7151705
254.139791600913,0,0,0,0,0,0,0,0,,None,255.147068067793,0,1,4575389,0
254.147879042566,13,22,4,0,1,0,0,0,CHO,Lipid,255.155155509446,0.0334030233089114,0,15945884,15752277
254.975467361464,0,0,0,0,0,0,0,0,,None,255.982743828344,0,0,3002473.5,2926071.3
255.033263848823,11,12,5,0,0,1,0,0,CHOS,Lignin,256.040540315703,0.0151147803712672,1,7540837.5,5316592.5
255.051017344943,11,12,7,0,0,0,0,0,CHO,Lignin,256.058293811823,0.0348673618815317,1,17731684,19815406
255.066272341608,15,12,4,0,0,0,0,0,CHO,Lignin,256.073548808488,0.0393055515164586,1,3646051.5,4497900.5
255.069648196208,12,16,4,0,0,1,0,0,CHOS,Lignin,256.076924663088,0.0196382845629816,1,0,2854892.3
255.081859338199,0,0,0,0,0,0,0,0,,None,256.089135805079,0,0,4538978.5,4239339
255.087406336987,12,16,6,0,0,0,0,0,CHO,Lignin,256.094682803867,0.0212512514848966,1,34072676,49425388
255.100469481715,0,0,0,0,0,0,0,0,,None,256.107745948595,0,0,2652513.3,0
255.106038832915,13,20,3,0,0,1,0,0,CHOS,Lipid,256.113315299795,-0.000396288338484204,1,3364961,6010856
255.118249330246,0,0,0,0,0,0,0,0,,None,256.125525797126,0,0,2697312.3,3357158.8
255.123792829034,13,20,5,0,0,0,0,0,CHO,Protein,256.131069295914,0.0173996301837879,1,59394144,77708264
255.160170321084,14,24,4,0,0,0,0,0,CHO,Lipid,256.167446787964,0.04868236229374,1,6062173.5,6731746
255.232948805177,16,32,2,0,0,0,0,0,CHO,Lipid,256.240225272057,0.0195103745263235,1,5081176.5,8329177.5
256.09075611788,11,16,6,0,1,0,0,0,CHO,Lignin,257.09803258476,0.0408374959455656,0,4423709,6244725.5
256.095746358767,0,0,0,0,0,0,0,0,,None,257.103022825647,0,0,3025948.5,0
256.127151609941,12,20,5,0,1,0,0,0,CHO,Protein,257.134428076821,0.00199692821484638,0,8866842,10551153
257.045538909786,14,10,5,0,0,0,0,0,CHO,ConHC,258.052815376666,0.0312138964977459,1,15108053,24208132
257.048909909052,11,14,5,0,0,1,0,0,CHOS,Lignin,258.056186375932,0.0305126108877247,1,128616408,121928456
257.049306576456,0,0,0,0,0,0,0,0,,None,258.056583043336,0,0,0,10582788
257.066678571023,11,14,7,0,0,0,0,0,CHO,Lignin,258.073955037903,-0.00865567202777234,1,0,8550146
257.081893237475,15,14,4,0,0,0,0,0,CHO,Lignin,258.089169704355,0.152015077506645,1,3265746.3,0
257.103058397262,12,18,6,0,0,0,0,0,CHO,Protein,258.110334864142,0.0133518787390134,1,33626064,41011964
