peak_index	scan_num	mz	intensity	fwhm	signal_noise	MSFeatureID
1552	0	428.07241	7200692	0.0027	10.77	-1
1553	0	428.08419	8762271	0.0017	10.28	-1
1554	0	428.09264	39892276	0.0014	9.86	-1
1555	0	428.12908	42333208	0.0016	10.44	-1
1556	0	428.16545	29197742	0.0016	14.34	-1
1557	0	429.03234	29395512	0.0019	12.46	-1
1558	0	429.04755	93382568	0.0015	10.6	-1
1559	0	429.06868	131622632	0.0014	10.19	-1
1560	0	429.08385	88111768	0.0014	14.17	-1
1561	0	429.10495	128690616	0.0014	12.39	-1
1562	0	429.12023	66050308	0.0014	28.11	-1
1563	0	429.14137	104635104	0.0014	10.26	-1
1564	0	429.1567	55130504	0.0016	20.55	-1
1565	0	429.17778	38888824	0.0015	8.89	-1
1566	0	429.19294	28943236	0.0017	10.47	-1
1567	0	429.21403	7738613	8.6934E-04	8.4	-1
1568	0	430.05103	16326575	0.0018	34.43	-1
1569	0	430.05625	6461869	0.0027	13.41	-1
1570	0	430.0792	15652580	0.0015	7.45	-1
1571	0	430.08724	14371623	0.0016	50.13	-1
1572	0	430.11575	7036364	0.0015	7.86	-1
1573	0	430.12366	15760025	0.0013	14.36	-1
1574	0	430.1448	20647488	0.0013	8.57	-1
1575	0	431.02679	71358880	0.0014	12.55	-1
1576	0	431.04784	33774196	0.0015	24.86	-1
1577	0	431.06316	147688480	0.0015	11.09	-1
1578	0	431.0724	6441891	0.0274	8.36	-1
1579	0	431.07484	7454180	0.0345	9.67	-1
1580	0	431.08423	53795704	0.0016	8.37	-1
1581	0	431.09952	111193576	0.0015	10.87	-1
1582	0	431.12064	40899304	0.0014	7.33	-1
1583	0	431.13585	112655200	0.0014	12.1	-1
1584	0	431.17221	83957664	0.0015	13.34	-1
1585	0	431.20869	29561048	0.0016	7.49	-1
1586	0	432.03475	9191206	0.0012	16.89	-1
1587	0	432.05847	17783930	0.0016	21.94	-1
1588	0	432.06654	28087164	0.0015	18.45	-1
1589	0	432.09482	15088688	0.0017	9.3	-1
1590	0	432.10285	23002050	0.0018	17.33	-1
1591	0	432.13582	6231741	0.0063	7.94	-1
1592	0	432.13939	25624730	0.0015	10.28	-1
1593	0	432.1756	19945914	0.0016	8.57	-1
1594	0	432.21197	8895815	0.0015	10.72	-1
1595	0	433.00607	14192436	0.0021	13.89	-1
1596	0	433.04242	147789088	0.0015	15.06	-1
1597	0	433.07873	178787808	0.0015	10.3	-1
1598	0	433.11515	145138016	0.0016	10.2	-1
1599	0	433.1516	168360832	0.0016	17.61	-1
1600	0	433.18791	92668000	0.0016	13.49	-1
1601	0	434.0458	29599624	0.0014	55.1	-1
1602	0	434.05039	9070861	0.0017	11.16	-1
1603	0	434.07405	20145058	0.0016	15.22	-1
1604	0	434.08222	33801532	0.0018	16.88	-1
1605	0	434.11041	14941995	0.0018	20.46	-1
1606	0	434.11859	30444584	0.0019	13.32	-1
1607	0	434.14687	8172377	0.0022	8.3	-1
1608	0	434.15492	41509448	0.0015	7.21	-1
1609	0	435.02169	57586316	0.0015	9.39	-1
1610	0	435.05808	241647712	0.0013	28.46	-1
1611	0	435.09444	200194944	0.0014	10.84	-1
1612	0	435.13079	231511536	0.0015	14.61	-1
1613	0	435.1672	200872048	0.0016	9.76	-1
1614	0	435.20363	62108056	0.0017	21.84	-1
1615	0	436.05304	13465642	0.0015	10.69	-1
1616	0	436.06147	43725604	0.0016	15.16	-1
1617	0	436.06617	8769702	0.0019	8.51	-1
1618	0	436.08964	19223816	0.0016	15.1	-1
1619	0	436.09772	41495504	0.0015	7.73	-1
1620	0	436.13419	53203780	0.0015	10.57	-1
1621	0	436.17059	49637900	0.0015	8.27	-1
1622	0	436.20682	18447310	0.0012	12.11	-1
1623	0	437.0373	125155384	0.0015	8.72	-1
1624	0	437.05253	13808169	0.0027	8.04	-1
1625	0	437.0738	241711904	0.0014	16.37	-1
1626	0	437.11015	226596096	0.0015	17.44	-1
1627	0	437.12647	10976394	0.0029	7.12	-1
1628	0	437.14644	300058176	0.0014	18.15	-1
1629	0	437.18292	148783600	0.0016	19.14	-1
1630	0	437.21906	23505080	0.0019	13.62	-1
1631	0	438.03453	6679584	0.0012	16.23	-1
1632	0	438.06884	14441399	0.0014	35.95	-1
1633	0	438.07711	45559116	0.0014	10.98	-1
1634	0	438.10525	16903952	0.0016	24.49	-1
1635	0	438.11344	46662572	0.0016	11.13	-1
1636	0	438.14979	61601152	0.0016	10.18	-1
1637	0	438.18619	35574460	0.0017	8.86	-1
1638	0	438.22252	8294049	0.0013	10.1	-1
1639	0	439.01678	18379524	0.0025	12.02	-1
1640	0	439.03185	23044514	0.0018	10.39	-1
1641	0	439.05307	171493792	0.0015	15.19	-1
1642	0	439.06839	30205384	0.002	7.27	-1
1643	0	439.08947	195739632	0.0017	14.85	-1
1644	0	439.10478	17356934	0.003	8.03	-1
1645	0	439.12587	275101664	0.0014	21.48	-1
1646	0	439.16215	209985808	0.0016	15.7	-1
1647	0	439.19856	59351204	0.0017	38.59	-1
1648	0	440.05634	32144464	0.0015	7.47	-1
1649	0	440.08463	13957047	0.0018	7.96	-1
1650	0	440.09271	43750748	0.0014	8.54	-1
1651	0	440.12088	11519795	0.0022	9.63	-1
1652	0	440.12912	55624764	0.0015	12.69	-1
1653	0	440.16542	48551612	0.0015	8.42	-1
1654	0	440.20181	14790540	0.0017	9.74	-1
1655	0	440.55214	5966963	0.0014	11.76	-1
1656	0	441.01111	16245739	0.002	61.93	-1
1657	0	441.0324	48905804	0.0015	7.19	-1
1658	0	441.04757	59826064	0.0016	14.91	-1
1659	0	441.06869	167108112	0.0015	16.99	-1
1660	0	441.08393	54731240	0.0015	8.58	-1
1661	0	441.10504	179408144	0.0016	14.71	-1
1662	0	441.12037	32512070	0.0017	11.68	-1
1663	0	441.14147	197846336	0.0015	13.55	-1
1664	0	441.1679	6486906	0.0018	7.55	-1
1665	0	441.17004	7030910	0.0154	8.18	-1
1666	0	441.17788	88971200	0.0016	9.7	-1
1667	0	441.19305	16915792	0.0013	25.96	-1
1668	0	441.21433	15892495	0.0018	12.08	-1
1669	0	442.05118	11043341	0.0019	10.69	-1
1670	0	442.07931	9435590	0.0018	21.3	-1
1671	0	442.08731	11324066	0.0019	15.14	-1
1672	0	442.10843	35970452	0.0015	8.32	-1
1673	0	442.12347	6821277	0.003	8.39	-1
1674	0	442.14482	38060296	0.0017	7.49	-1
1675	0	442.18117	20133780	0.0016	10.52	-1
1676	0	443.0269	54509984	0.0015	9.41	-1
1677	0	443.04801	70877480	0.0016	8.27	-1
1678	0	443.06323	98616480	0.0017	9.27	-1
1679	0	443.08435	113170592	0.0017	8.33	-1
1680	0	443.09956	69726192	0.0017	19	-1
1681	0	443.12071	110516912	0.0016	13.77	-1
1682	0	443.136	56725612	0.0017	11.44	-1
1683	0	443.15712	70950488	0.0018	11.19	-1
1684	0	443.17234	43729392	0.0019	10.98	-1
1685	0	443.19348	20371830	0.0019	9.4	-1
1686	0	443.20893	17273514	0.0018	12.5	-1
1687	0	444.03021	11504512	0.0016	7.02	-1
1688	0	444.03497	6119735	0.0021	16.62	-1
1689	0	444.0665	20266518	0.0016	59.85	-1
1690	0	444.07123	6708932	0.0028	19.81	-1
1691	0	444.08752	22428174	0.0015	7.83	-1
1692	0	444.10293	17579486	0.0017	27.52	-1
1693	0	444.12408	22045510	0.0018	15.35	-1
1694	0	444.1393	14496656	0.0018	7.87	-1
1695	0	444.17537	10961733	0.0019	9.66	-1
1696	0	444.17594	11310214	0.0018	10.91	-1
1697	0	445.00623	15052679	0.0019	9.6	-1
1698	0	445.04249	109626224	0.0018	12.93	-1
1699	0	445.05044	8961508	0.0175	9.33	-1
1700	0	445.06363	51791372	0.0017	7.8	-1
1701	0	445.07885	131875816	0.0018	9.3	-1
1702	0	445.08791	9152193	0.033	17.27	-1
1703	0	445.09099	8792104	0.0345	16.59	-1
1704	0	445.11521	99075920	0.0017	10.48	-1
1705	0	445.13633	36604716	0.0018	8.74	-1
1706	0	445.15165	101511800	0.0016	9.69	-1
1707	0	445.18804	73159672	0.0015	7.78	-1
1708	0	446.0377	8861173	0.0017	8.24	-1
1709	0	446.04569	28690998	0.0014	25.07	-1
1710	0	446.05047	9625366	0.0018	8.41	-1
1711	0	446.07405	22916938	0.0015	7.29	-1
1712	0	446.08229	29319064	0.0016	9.19	-1
1713	0	446.10314	8457458	0.0015	9.59	-1
1714	0	446.1186	25240732	0.0015	14.4	-1
1715	0	446.14655	8272409	0.0021	13.31	-1
1716	0	446.14921	8077685	0.0026	12.99	-1
1717	0	446.15027	17580324	0.0011	32.61	-1
1718	0	446.15486	24854770	0.0019	46.11	-1
1719	0	446.19124	19654812	0.0016	9.41	-1
1720	0	447.02182	54846576	0.0018	7.02	-1
1721	0	447.04166	7139961	0.0016	8.01	-1
1722	0	447.04346	6568799	0.0257	7.37	-1
1723	0	447.05816	205342832	0.0017	13.12	-1
1724	0	447.07948	16717220	0.0029	10.15	-1
1725	0	447.09453	183752896	0.0015	11.91	-1
1726	0	447.13093	157493344	0.0017	17.5	-1
1727	0	447.16736	168917696	0.0015	20.86	-1
1728	0	447.20363	79543344	0.0016	10.94	-1
1729	0	448.02521	11494735	0.0018	7.64	-1
1730	0	448.05338	17485168	0.0015	77.99	-1
1731	0	448.06156	40674024	0.0017	16.38	-1
1732	0	448.08977	20721488	0.002	7.73	-1
1733	0	448.09788	36882408	0.0016	21.04	-1
1734	0	448.13412	40561408	0.0015	13	-1
1735	0	448.16252	6621725	0.0019	8.85	-1
1736	0	448.17053	40959496	0.0015	8.65	-1
1737	0	448.20694	21628712	0.0016	11.53	-1
1738	0	449.00105	9737124	0.0017	7.6	-1
1739	0	449.03742	138488752	0.0016	16.58	-1
1740	0	449.05481	7309189	0.0027	11.23	-1
1741	0	449.05675	7984979	0.0284	12.27	-1
1742	0	449.07377	240896416	0.0016	36.68	-1
1743	0	449.11018	210125744	0.0015	14.17	-1
1744	0	449.14663	252068160	0.0016	25.71	-1
1745	0	449.18292	166902576	0.0016	13.63	-1
1746	0	449.21934	49738732	0.0016	12.32	-1
1747	0	450.04074	29949542	0.0015	33.82	-1
1748	0	450.04555	6611108	0.0016	7.47	-1
1749	0	450.06899	18044578	0.0019	15.24	-1
1750	0	450.07726	48129600	0.0015	19.91	-1
1751	0	450.10551	15637832	0.0024	9.65	-1
1752	0	450.11353	41956648	0.0017	11.09	-1
1753	0	450.14987	59726172	0.0016	18.1	-1
1754	0	450.1777	6511618	0.0017	8.27	-1
1755	0	450.22255	10987528	0.002	7.44	-1
1756	0	451.01332	6110214	0.0112	11.56	-1
1757	0	451.0531	208671328	0.0016	23.43	-1
1758	0	451.06842	18038192	0.0023	8.15	-1
1759	0	451.08945	213331536	0.0016	20.7	-1
1760	0	451.12593	249361568	0.0016	13.56	-1
1761	0	451.13916	12699217	0.0035	15.75	-1
1762	0	451.14191	11917933	0.0029	14.78	-1
1763	0	451.16224	248339328	0.0017	28.44	-1
1764	0	451.19859	97091888	0.0018	16.36	-1
1765	0	451.23503	16862556	0.0019	12.25	-1
1766	0	452.01996	8301307	7.4559E-04	10.94	-1
1767	0	452.04803	8967624	0.0018	9.2	-1
1768	0	452.05648	38996060	0.0015	22.41	-1
1769	0	452.08463	17995070	0.002	16.6	-1
1770	0	452.09294	42724392	0.0017	7.21	-1
1771	0	452.09769	7100537	0.0019	11.58	-1
1772	0	452.10028	6227143	0.0013	10.15	-1
1773	0	452.12924	54986652	0.0016	8.64	-1
1774	0	452.16554	55549364	0.0018	8.64	-1
1775	0	453.03816	7232665	0.0132	8.02	-1
1776	0	453.04054	12229358	0.0012	13.56	-1
1777	0	453.04762	33063024	0.0018	11.32	-1
1778	0	453.06266	16773129	0.018	7.92	-1
1779	0	453.06876	204433456	0.0016	14.22	-1
1780	0	453.08395	34015348	0.0018	7.3	-1
1781	0	453.10513	218972496	0.0015	13.27	-1
1782	0	453.14145	275837760	0.0015	18.64	-1
1783	0	453.17784	161558592	0.0017	19.42	-1
1784	0	453.21432	33767716	0.0018	13.1	-1
1785	0	454.03943	5936358	6.8602E-04	10.22	-1
1786	0	454.0427	6127761	0.0023	10.55	-1
1787	0	454.04818	6863191	0.0018	10.47	-1
1788	0	454.05114	6522596	0.0026	9.96	-1
1789	0	454.0637	7962071	0.0026	9.75	-1
1790	0	454.10034	12194329	0.0022	10.53	-1
1791	0	454.10846	42024824	0.0016	11.29	-1
1792	0	454.1449	55866340	0.0017	19.56	-1
1793	0	455.01192	7946208	0.0018	12.31	-1
1794	0	455.02688	39357864	0.0016	17.9	-1
1795	0	455.04801	96251352	0.0017	7.85	-1
1796	0	455.05595	7792237	0.0181	8.94	-1
1797	0	455.06324	70194816	0.0015	10.51	-1
1798	0	455.07197	9670121	0.0179	11.75	-1
1799	0	455.07494	6310244	0.0649	7.67	-1
1800	0	455.08434	179228720	0.0014	15.2	-1
1801	0	455.09959	45758776	0.0016	11.74	-1
1802	0	455.12079	178824288	0.0016	14.94	-1
1803	0	455.13597	26217968	0.0022	8.64	-1
1804	0	455.15714	160934624	0.0016	15.51	-1
1805	0	455.1724	22158764	0.0019	8.98	-1
1806	0	455.19346	56654292	0.0017	13.31	-1
1807	0	456.03009	8695815	0.0017	12.45	-1
1808	0	456.06662	11176711	0.002	16.36	-1
1809	0	456.08782	27707064	0.002	9.26	-1
1810	0	456.10306	9267831	0.0018	10.88	-1
1811	0	456.11591	7388608	0.0021	7.48	-1
1812	0	456.12416	35968152	0.0016	9.24	-1
1813	0	456.16056	34896344	0.0017	7.96	-1
1814	0	456.19683	14787557	0.0015	10.61	-1
1815	0	457.00615	17429636	0.0013	40.88	-1
1816	0	457.04252	83415880	0.0016	8.42	-1
1817	0	457.06367	98632760	0.0015	8.42	-1
1818	0	457.07892	87540536	0.0016	9.43	-1
1819	0	457.1001	95766664	0.0017	12.59	-1
1820	0	457.11536	54996232	0.0017	9.64	-1
1821	0	457.1364	94147360	0.0017	12.19	-1
1822	0	457.15164	48956036	0.0018	20.62	-1
1823	0	457.16572	6767146	0.012	10.12	-1
1824	0	457.17276	56063000	0.0016	18.34	-1
1825	0	457.188	33988796	0.0018	14.34	-1
1826	0	457.2243	11690937	0.0022	10.95	-1
1827	0	458.03787	8802578	0.0015	12.09	-1
1828	0	458.05062	6874765	0.002	9.63	-1
1829	0	458.07425	14061936	0.0019	18.86	-1
1830	0	458.08234	17873726	0.0016	17.04	-1
1831	0	458.10336	14800220	0.0021	7.42	-1
1832	0	458.11061	7355385	0.0023	11.27	-1
1833	0	458.11877	13172943	0.0017	14.8	-1
1834	0	458.1398	20765700	0.0017	11.4	-1
1835	0	458.15503	11429308	0.0016	16.48	-1
1836	0	458.17635	10301299	0.0019	7.78	-1
1837	0	458.22752	5912392	6.7863E-04	8.98	-1
1838	0	459.02186	39117744	0.002	8.61	-1
1839	0	459.043	15614836	0.002	9.64	-1
1840	0	459.05825	128502944	0.0017	11.54	-1
1841	0	459.09461	103207800	0.0016	12.4	-1
1842	0	459.13094	89910080	0.0016	14.23	-1
1843	0	459.15208	30067420	0.002	8.17	-1
1844	0	459.16729	77011312	0.0017	12.94	-1
1845	0	459.20369	43014484	0.0017	8.62	-1
1846	0	459.24008	11103865	0.0015	8.09	-1
1847	0	460.02505	8315752	0.0015	8.54	-1
1848	0	460.0535	13085147	0.0019	10.1	-1
1849	0	460.06151	26350872	0.0018	24.92	-1
1850	0	460.0898	17738204	0.0016	7.65	-1
1851	0	460.09791	24605060	0.0016	12.82	-1
1852	0	460.11899	8839489	0.0014	15.67	-1
1853	0	460.12591	9102829	0.0025	8.07	-1
1854	0	460.13434	17187196	0.0018	9.14	-1
1855	0	460.15534	7432941	0.0012	10.89	-1
1856	0	460.17052	18852962	0.002	12.47	-1
1857	0	460.20722	10628485	0.0019	8.64	-1
1858	0	461.00088	11435887	0.0015	10.83	-1
1859	0	461.03752	104463528	0.0016	8.28	-1
1860	0	461.05157	8157167	0.0015	7.08	-1
1861	0	461.07383	163312336	0.0017	8.94	-1
1862	0	461.1103	117928576	0.0017	11.71	-1
1863	0	461.14666	132010920	0.0017	11.53	-1
1864	0	461.18302	101623984	0.0018	15.98	-1
1865	0	461.21928	33858932	0.0021	8.56	-1
1866	0	462.03257	7170159	0.001	24.45	-1
1867	0	462.04089	19493208	0.0019	10.7	-1
1868	0	462.04566	6550958	0.0013	7.49	-1
1869	0	462.06912	16413254	0.002	10.92	-1
1870	0	462.07716	38732036	0.0016	8.38	-1
1871	0	462.11358	26540708	0.0019	12.53	-1
1872	0	462.14081	6075815	0.0029	9.26	-1
1873	0	462.14997	30349874	0.0017	8.41	-1
1874	0	462.18639	28268232	0.0016	27.93	-1
1875	0	463.01672	27591098	0.0018	7.8	-1
1876	0	463.05315	169057712	0.0017	16.03	-1
1877	0	463.08953	178317408	0.0016	9.18	-1
1878	0	463.12586	156868016	0.0017	16.67	-1
1879	0	463.13413	8804952	0.0276	10.74	-1
1880	0	463.13806	9639478	0.0037	11.75	-1
1881	0	463.16223	178609312	0.0016	14.36	-1
1882	0	463.19868	100120152	0.0018	10.02	-1
1883	0	463.23504	21473446	0.0019	12.16	-1
1884	0	464.01995	7219683	0.0012	31.09	-1
1885	0	464.05656	35265380	0.0019	10.72	-1
1886	0	464.08468	16199677	0.0021	11.43	-1
1887	0	464.09295	34635132	0.0018	14.57	-1
1888	0	464.09784	6035852	0.0021	10.0	-1
1889	0	464.12105	13504864	0.002	9.55	-1
1890	0	464.12921	35564500	0.0019	7.22	-1
1891	0	464.15701	7187892	0.0024	10.36	-1
1892	0	464.15774	6527887	0.0026	39.55	-1
1893	0	464.16561	40603952	0.002	20.31	-1
1894	0	464.202	25263528	0.0017	10.11	-1
1895	0	465.02635	6380843	0.014	10.07	-1
1896	0	465.03247	79540920	0.0016	8.0	-1
1897	0	465.06881	210175376	0.0016	23.33	-1
1898	0	465.08427	19455204	0.0023	23.4	-1
1899	0	465.0889	9442443	0.0284	11.36	-1
1900	0	465.10523	186825488	0.0015	15.75	-1
1901	0	465.14162	236889648	0.0015	16.64	-1
1902	0	465.15562	8264496	0.0319	7.24	-1
1903	0	465.15794	9118979	0.0341	7.99	-1
1904	0	465.17793	169262304	0.0017	16.52	-1
1905	0	465.2143	58105116	0.0018	11.7	-1
1906	0	465.2504	10528388	0.0014	8.05	-1
1907	0	466.0358	15793895	0.0019	20.2	-1
1908	0	466.07211	36856088	0.002	12.96	-1
1909	0	466.07982	6472509	0.0011	23.81	-1
1910	0	466.10021	14833386	0.0022	10.54	-1
1911	0	466.1085	36237868	0.0017	10.37	-1
1912	0	466.14492	46572368	0.0019	9.14	-1
1913	0	466.17196	6646316	0.0021	7.41	-1
1914	0	466.18136	37047796	0.002	9.78	-1
1915	0	467.0356	7943255	0.0043	8.17	-1
1916	0	467.04803	109103816	0.0018	8.73	-1
1917	0	467.06336	35468336	0.0019	10.15	-1
1918	0	467.08453	188448688	0.0015	12.87	-1
1919	0	467.12091	176814544	0.0017	26.39	-1
1920	0	467.1573	214096256	0.0016	40.47	-1
1921	0	467.19356	101434552	0.0017	39.98	-1
1922	0	468.05143	24299838	0.0017	34.42	-1
1923	0	468.0589	9203427	0.0017	12.29	-1
1924	0	468.08782	37385600	0.0016	7.98	-1
1925	0	468.1158	11871917	0.002	9.47	-1
1926	0	468.12417	42359128	0.0016	17.04	-1
1927	0	468.16044	46674676	0.0018	9.05	-1
1928	0	468.19691	22109850	0.0021	11.28	-1
1929	0	469.00628	11225091	0.0023	8.22	-1
1930	0	469.04265	54740532	0.0018	7.62	-1
1931	0	469.0516	8242299	0.0065	10.33	-1
1932	0	469.06369	134281216	0.0015	9.29	-1
1933	0	469.07894	58901864	0.0019	10.1	-1
1934	0	469.10015	143242800	0.0017	11.48	-1
1935	0	469.1154	33354778	0.002	12.04	-1
1936	0	469.13659	157381648	0.0018	13.84	-1
1937	0	469.17289	113926672	0.0019	18.72	-1
1938	0	469.18809	19017616	0.0022	8.57	-1
1939	0	469.20915	34573460	0.0017	11.11	-1
1940	0	470.04616	9930908	0.0019	18.51	-1
1941	0	470.07418	9754961	0.0023	7.23	-1
1942	0	470.08243	12439677	0.0018	10.2	-1
1943	0	470.10356	27599838	0.002	8.07	-1
1944	0	470.11887	8145910	0.0023	9.36	-1
1945	0	470.13984	36505500	0.0017	8.05	-1
1946	0	470.17627	26841052	0.0017	11.95	-1
1947	0	470.21263	7776739	0.0021	12.27	-1
1948	0	471.01934	10133537	0.0065	10.56	-1
1949	0	471.043	40320092	0.0018	12.52	-1
1950	0	471.05823	106314288	0.0016	10.99	-1
1951	0	471.06616	9257884	0.0172	7.51	-1
1952	0	471.07936	107293576	0.0016	9.53	-1
1953	0	471.09456	88286448	0.0016	10.63	-1
1954	0	471.1157	100329720	0.0016	9.39	-1
1955	0	471.13098	56728516	0.0018	12.61	-1
1956	0	471.15221	89588664	0.0018	11.81	-1
1957	0	471.16739	51410816	0.0018	8.38	-1
1958	0	471.18858	39752264	0.0019	7.09	-1
1959	0	471.24002	11002477	0.002	24.67	-1
1960	0	472.02525	8478798	0.0018	7.45	-1
1961	0	472.0463	8789480	0.0023	11.69	-1
1962	0	472.05278	9368240	0.0032	14.37	-1
1963	0	472.05358	12043715	0.0023	13.57	-1
1964	0	472.06157	19725430	0.0021	10.53	-1
1965	0	472.09816	18126482	0.002	127.87	-1
1966	0	472.10309	6426119	0.0013	9.16	-1
1967	0	472.11932	21102492	0.0016	9.89	-1
1968	0	472.13443	14649147	0.0017	12.63	-1
1969	0	472.17082	13015640	0.0019	15.81	-1
1970	0	472.19166	9849048	0.0019	7.52	-1
1971	0	473.00123	19336340	0.0017	7.98	-1
1972	0	473.03761	92529808	0.0019	7.28	-1
1973	0	473.07404	155678432	0.0017	24.35	-1
1974	0	473.0952	54521520	0.0017	7.77	-1
1975	0	473.11034	106872120	0.0017	11.04	-1
1976	0	473.14657	100776968	0.0016	12.03	-1
1977	0	473.15522	6782710	0.0342	8.71	-1
1978	0	473.16775	29750580	0.0017	9.66	-1
1979	0	473.18304	82239432	0.0018	11.0	-1
1980	0	473.21942	39016892	0.0017	16.73	-1
1981	0	474.06919	19291904	0.0018	8.86	-1
1982	0	474.07737	32954800	0.0018	14.55	-1
1983	0	474.11356	25978942	0.0018	19.73	-1
1984	0	474.14991	24983144	0.0018	12.74	-1
1985	0	474.18649	22234270	0.0016	11.64	-1
1986	0	474.22271	9374228	0.0022	9.99	-1
1987	0	475.05326	191699024	0.0016	28.27	-1
1988	0	475.07437	19000334	0.0036	13.48	-1
1989	0	475.08962	179667744	0.0017	12.13	-1
1990	0	475.12587	139847056	0.0017	8.24	-1
1991	0	475.16234	152430608	0.0017	13.72	-1
1992	0	475.19876	95089624	0.0018	14.19	-1
1993	0	475.23503	28368532	0.002	15.04	-1
1994	0	476.04826	13493180	0.0022	14.6	-1
1995	0	476.05661	35056048	0.0019	12.37	-1
1996	0	476.08475	21851644	0.0019	7.45	-1
1997	0	476.09295	37679984	0.002	7.34	-1
1998	0	476.12109	12918006	0.0019	10.03	-1
1999	0	476.1293	33949956	0.0018	8.95	-1
2000	0	476.1657	33708784	0.002	8.1	-1
2001	0	476.20214	25485654	0.0018	12.56	-1
2002	0	476.23837	9385660	0.0017	14.1	-1
2003	0	477.03255	95743856	0.0018	41.12	-1
2004	0	477.06881	266500432	0.0015	22.72	-1
2005	0	477.09124	11848182	0.0254	7.9	-1
2006	0	477.10518	193045440	0.0016	25.79	-1
2007	0	477.1416	194715104	0.0017	12.65	-1
2008	0	477.17809	202952864	0.0016	28.4	-1
2009	0	477.21433	80237984	0.0018	10.69	-1
2010	0	477.25054	19745796	0.0017	7.18	-1
2011	0	478.06378	18207382	0.0017	15.05	-1
2012	0	478.07211	50132524	0.0019	9.95	-1
2013	0	478.10848	40505448	0.0018	12.72	-1
2014	0	478.145	46530580	0.0019	9.6	-1
2015	0	478.18141	48783200	0.0019	8.67	-1
2016	0	478.21776	20014264	0.0021	20.55	-1
2017	0	479.01185	19475048	0.0016	35.9	-1
2018	0	479.04821	165685856	0.0018	29.42	-1
2019	0	479.08456	242317824	0.0016	44.23	-1
2020	0	479.12091	187525424	0.0019	20.56	-1
2021	0	479.15733	264237232	0.0015	27.47	-1
2022	0	479.1938	155012000	0.0018	15.68	-1
2023	0	479.23001	42571448	0.002	15.26	-1
2024	0	479.26628	8357920	0.0014	8.6	-1
2025	0	480.05159	33909764	0.0018	11.2	-1
2026	0	480.07203	7109757	0.0016	13.24	-1
2027	0	480.07979	14051341	0.0023	9.44	-1
2028	0	480.0879	48455104	0.0018	10.47	-1
2029	0	480.11596	15805114	0.0023	27.59	-1
2030	0	480.12422	45408136	0.0018	7.8	-1
2031	0	480.16063	55834492	0.0019	12.95	-1
2032	0	480.19709	38267584	0.0018	8.54	-1
2033	0	480.23333	11832426	0.002	12.85	-1
2034	0	481.00628	9439642	0.002	10.51	-1
2035	0	481.02753	41038628	0.0018	8.45	-1
2036	0	481.04283	33439398	0.0022	30.43	-1
2037	0	481.04742	9820200	0.0073	8.94	-1
2038	0	481.06128	35506824	0.0099	8.03	-1
2039	0	481.06383	183094128	0.0017	29.93	-1
2040	0	481.07907	48354644	0.0017	13.21	-1
2041	0	481.1001	196772496	0.0016	13.66	-1
2042	0	481.13647	245200048	0.0014	15.52	-1
2043	0	481.17288	212249328	0.0016	22.2	-1
2044	0	481.2093	82455312	0.0019	7.76	-1
2045	0	481.2455	14238497	0.0022	7.98	-1
2046	0	482.03793	6035646	0.0028	28.57	-1
2047	0	482.04625	7018826	0.0019	8.39	-1
2048	0	482.06722	38610448	0.0016	19.7	-1
2049	0	482.07429	10727670	0.0018	8.98	-1
2050	0	482.09535	10718110	0.0018	20.4	-1
2051	0	482.13993	46220712	0.0019	11.25	-1
2052	0	482.1763	43542484	0.0019	7.81	-1
2053	0	482.21282	16345446	0.0023	7.77	-1
2054	0	483.02194	29203854	0.0019	11.73	-1
2055	0	483.04309	59152392	0.0021	9.15	-1
2056	0	483.05843	68417104	0.0019	9.44	-1
2057	0	483.07677	28775744	0.011	13.14	-1
2058	0	483.0796	159931792	0.0017	21.05	-1
2059	0	483.0948	55628372	0.0021	8.33	-1
2060	0	483.11592	147989600	0.0018	11.43	-1
2061	0	483.13121	30021010	0.0027	9.36	-1
2062	0	483.15224	164535024	0.0018	14.67	-1
2063	0	483.16758	24894982	0.002	13.36	-1
2064	0	483.17847	6293325	0.0019	12.84	-1
2065	0	483.18151	8291361	0.0166	16.92	-1
2066	0	483.18865	88613224	0.0019	9.16	-1
2067	0	483.22499	26642390	0.0019	10.13	-1
2068	0	484.06183	18515930	0.0013	10.8	-1
2069	0	484.08274	31436124	0.0016	9.84	-1
2070	0	484.08988	10618045	0.0025	23.81	-1
2071	0	484.09811	12474004	0.0021	16.12	-1
2072	0	484.1557	35161308	0.0021	12.9	-1
2073	0	484.17093	7463544	0.0012	56.52	-1
2074	0	484.19196	20740502	0.002	7.46	-1
2075	0	484.2282	6830744	0.0012	7.81	-1
2076	0	485.00132	11554966	0.0017	46.33	-1
2077	0	485.02239	6756420	0.005	10.49	-1
2078	0	485.03759	78047440	0.0017	10.41	-1
2079	0	485.07397	107799480	0.0018	9.83	-1
2080	0	485.09499	98809568	0.0017	10.14	-1
2081	0	485.11027	69066408	0.0018	9.18	-1
2082	0	485.13141	98036784	0.0018	10.51	-1
2083	0	485.14668	58821412	0.0017	12.39	-1
2084	0	485.16787	84253208	0.0016	13.74	-1
2085	0	485.18309	41356592	0.0021	7.39	-1
2086	0	485.20427	25175134	0.0022	7.73	-1
2087	0	485.21952	24292270	0.002	11.64	-1
2088	0	486.04103	15043094	0.002	8.04	-1
2089	0	486.07732	22109476	0.0019	28.21	-1
