8875	8	3	0.001																																																															
id	mf	name	m_mj0	p_mj0	m_mj1	p_mj1	m_mj2	p_mj2	m_mj3	p_mj3	m_mj4	p_mj4	m_mj5	p_mj5	m_mj6	p_mj6	m_mj7	p_mj7	m_mn0_0	p_mn0_0	m_mn0_1	p_mn0_1	m_mn0_2	p_mn0_2	m_mn1_0	p_mn1_0	m_mn1_1	p_mn1_1	m_mn1_2	p_mn1_2	m_mn2_0	p_mn2_0	m_mn2_1	p_mn2_1	m_mn2_2	p_mn2_2	m_mn3_0	p_mn3_0	m_mn3_1	p_mn3_1	m_mn3_2	p_mn3_2	m_mn4_0	p_mn4_0	m_mn4_1	p_mn4_1	m_mn4_2	p_mn4_2	m_mn5_0	p_mn5_0	m_mn5_1	p_mn5_1	m_mn5_2	p_mn5_2	m_mn6_0	p_mn6_0	m_mn6_1	p_mn6_1	m_mn6_2	p_mn6_2	m_mn7_0	p_mn7_0	m_mn7_1	p_mn7_1	m_mn7_2	p_mn7_2
5780	C28H38O2Cl2		476.2248858	1	477.2282407	0.3028404	478.2219357	0.6399155	479.2252906	0.1937923	480.2189856	0.102373	481.2223405	0.03100267	482.2256953	0.004526772	0	0	0	0	0	0	0	0	0	0	0	0	477.2311626	0.004370503	478.2291322	0.004109987	478.2315955	0.04421843	478.2345174	0.001323565	479.2282125	0.002796752	479.232487	0.00124467	479.2349503	0.004144873	0	0	480.2261821	0.002630045	480.2286454	0.02829606	0	0	0	0	481.2320002	0.002652369	0	0	0	0	0	0	0	0	0	0	0	0
5781	C27H37O5Cl		476.232952	1	477.2363068	0.2920247	478.2300019	0.3199578	479.2333567	0.09343556	480.2367115	0.01313746	481.2400664	0.001184093	0	0	0	0	0	0	0	0	0	0	0	0	477.237169	0.001904628	477.2392287	0.004255489	478.2371983	0.01027497	478.2396616	0.04105997	478.2425835	0.001242708	479.2362786	0.001361577	479.2405532	0.003000544	479.2430165	0.003700779	0	0	0	0	480.2342483	0.003287556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5782	C28H41O4Cl		476.2693375	1	477.2726923	0.3028404	478.2663874	0.3199578	479.2697422	0.09689613	480.2730971	0.01414803	481.2764519	0.001326184	0	0	0	0	0	0	0	0	0	0	0	0	477.2735546	0.001523703	477.2756142	0.004715542	478.2735839	0.008219974	478.2760471	0.04421843	478.2789691	0.001428057	479.2726641	0.001508774	479.2769387	0.00248934	479.279402	0.004144873	0	0	0	0	480.2706338	0.002630045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5783	C29H45O3Cl		476.305723	1	477.3090778	0.3136561	478.3027729	0.3199578	479.3061277	0.1003567	480.3094826	0.01519603	481.3128374	0.001479205	0	0	0	0	0	0	0	0	0	0	0	0	477.3099401	0.001142777	477.3119997	0.005175595	478.3099694	0.006164981	478.3124327	0.04749387	478.3153546	0.001623357	479.3090496	0.001655972	479.3133242	0.001933684	479.3157875	0.004623127	0	0	0	0	480.3070193	0.001972534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5784	C27H50O2Cl2		476.3187862	1	477.322141	0.2920247	478.3158361	0.6399155	479.319191	0.1868711	480.312886	0.102373	481.3162409	0.02989543	482.3195957	0.004203431	0	0	0	0	0	0	0	0	0	0	0	0	477.3250629	0.005750661	478.3230326	0.004109987	478.3254959	0.04105997	478.3284178	0.001679335	479.3221129	0.003679937	479.3263874	0.001200218	479.3288507	0.003700779	480.3200825	0.002630045	480.3225458	0.02627491	480.3254677	0.001074633	0	0	0	0	481.3259006	0.002368186	0	0	0	0	0	0	0	0	0	0	0	0
5785	C30H49O2Cl		476.3421085	1	477.3454633	0.3244719	478.3391584	0.3199578	479.3425132	0.1038173	480.3458681	0.01628146	481.3492229	0.001643562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	477.3483852	0.005635648	478.3463549	0.004109987	478.3488182	0.05088629	478.3517401	0.001828609	479.3454351	0.001803169	479.3497097	0.001333575	479.352173	0.005136808	0	0	0	0	480.3434048	0.001315022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5786	C12H6O3Cl8		477.7825155	0.3488644	479.7795654	0.892975	480.7829202	0.1158981	481.7766153	1	482.7799701	0.1297887	483.7736652	0.6399155	484.7770201	0.08305383	485.7707151	0.2559324	0	0	0	0	0	0	0	0	479.7867619	0.002150742	479.7892252	0.00269347	0	0	0	0	0	0	0	0	481.7838118	0.005505174	481.7862751	0.006894373	0	0	0	0	0	0	0	0	483.7808617	0.006164981	483.783325	0.007720679	0	0	0	0	0	0	0	0	485.7779116	0.003945067	485.7803749	0.004940582
5787	C14H4O6Cl6		477.8139039	0.5209021	478.8172588	0.07887509	479.8109538	1	480.8143087	0.1514202	481.8080037	0.7998944	482.8113586	0.1211202	483.8050537	0.3412432	485.8021036	0.08188757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	479.8181503	0.006422703	479.8206136	0.005545096	0	0	0	0	480.8151709	0.002285554	0	0	481.8152002	0.01232996	481.8176635	0.01064518	0	0	482.8122208	0.001828202	482.8185551	0.001867005	0	0	483.8122501	0.009862668	483.8147134	0.008515018	0	0	485.8093	0.004207516	485.8117633	0.003632595
5788	C19H8O2Cl6		477.8655456	0.5209021	478.8689004	0.1070448	479.8625955	1	480.8659503	0.2054988	481.8596454	0.7998944	482.8630002	0.1643774	483.8566953	0.3412432	485.8537452	0.08188757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	479.869792	0.002140901	479.8722553	0.0104199	0	0	0	0	0	0	0	0	481.8668419	0.004109987	481.8693052	0.02000358	0	0	0	0	482.87266	0.001226002	0	0	483.8638918	0.003287556	483.8663551	0.01600075	0	0	485.8609417	0.001402505	485.863405	0.006826085
5789	C22H10O4Cl4		477.9333195	0.7813531	478.9366744	0.1859199	479.9303694	1	480.9337243	0.237946	481.9274193	0.4799366	482.9307742	0.114199	483.9244692	0.102373	484.9278241	0.02435924	0	0	0	0	0	0	0	0	0	0	478.9375366	0.00119055	0	0	479.9375659	0.006422703	479.9400292	0.02111402	480.9345865	0.001523703	480.9409207	0.001528257	480.943384	0.001522423	0	0	481.9346158	0.008219974	481.9370791	0.02702237	0	0	482.9379706	0.00195591	482.9404339	0.001948444	0	0	483.9316657	0.003945067	483.934129	0.01296903	0	0	0	0	0	0
5790	C20H15O3Cl5		477.9463827	0.6250825	478.9497376	0.1352144	479.9434326	1	480.9467875	0.2163146	481.9404826	0.6399155	482.9438374	0.1384231	483.9375325	0.2047459	484.9408873	0.04428953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	479.9506291	0.003853622	479.9530924	0.01389321	0	0	480.9476497	0.001142777	480.9497094	0.001725198	0	0	481.947679	0.006164981	481.9501423	0.0222262	482.9467593	0.001103981	482.9510339	0.001333575	482.9534972	0.001442355	0	0	483.9447289	0.003945067	483.9471922	0.01422289	0	0	0	0	0	0
5791	C23H14O3Cl4		477.969705	0.7813531	478.9730599	0.1943708	479.9667549	1	480.9701098	0.2487617	481.9638048	0.4799366	482.9671597	0.1193899	483.9608548	0.102373	484.9642096	0.02546648	0	0	0	0	0	0	0	0	0	0	478.9759818	0.001258123	0	0	479.9739514	0.004817027	479.9764147	0.02312488	480.9730317	0.001610185	480.9773062	0.001198292	480.9797695	0.001750787	0	0	481.9710013	0.006164981	481.9734646	0.02959593	0	0	482.9743562	0.001533611	482.9768195	0.002240711	0	0	483.9680512	0.0029588	483.9705145	0.01420417	0	0	0	0	0	0
5792	C17H12O12Cl2		477.9705812	1	478.973936	0.1838674	479.9676311	0.6399155	480.9709859	0.1176596	481.964681	0.102373	482.9680358	0.01882305	483.9689274	0.00252451	0	0	0	0	0	0	0	0	0	0	478.9747983	0.004571108	478.9768579	0.001380159	0	0	479.9748276	0.02465992	479.9772909	0.01590928	0	0	480.9718482	0.002925123	480.9781824	0.004534156	0	0	481.9718775	0.01578027	481.9743408	0.01018059	0	0	0	0	482.9752323	0.002901477	0	0	0	0	483.9713907	0.00162868	0	0	0	0	0	0
5793	C22H13O6Cl3		477.9777712	1	478.981126	0.237946	479.9748211	0.9598733	480.9781759	0.228398	481.971871	0.3071189	482.9752258	0.07307772	483.9689209	0.03275502	484.9722757	0.007793928	0	0	0	0	0	0	0	0	478.9819883	0.002285554	478.9840479	0.001495172	0	0	479.9820176	0.01232996	479.9844808	0.02702237	480.9790382	0.002193842	480.9853724	0.002933865	480.9878357	0.001948444	0	0	481.9790675	0.0118352	481.9815308	0.02593806	0	0	482.9824223	0.002816139	482.9848856	0.00187026	0	0	483.9761174	0.003786764	483.9785807	0.008299083	0	0	0	0	0	0
5794	C20H18O5Cl4		477.9908344	0.7813531	478.9941892	0.1690181	479.9878843	1	480.9912391	0.2163146	481.9849342	0.4799366	482.9882891	0.1038173	483.9819841	0.102373	484.985339	0.02214476	0	0	0	0	0	0	0	0	478.9950515	0.001488187	478.9971111	0.001617587	0	0	479.9950808	0.008028379	479.9975441	0.01736651	480.9921014	0.001904628	480.9941611	0.002070238	480.9984356	0.001736655	0	0	481.9921307	0.01027497	481.994594	0.0222262	0	0	482.9954855	0.002222625	482.9979488	0.001442355	0	0	483.9891806	0.004931334	483.9916439	0.01066717	0	0	0	0	0	0
5795	C20H11O12Cl		477.9939035	1	478.9972583	0.2163146	479.9909534	0.3199578	480.9943082	0.06921153	481.9951998	0.007890134	482.9985546	0.001706751	0	0	0	0	0	0	0	0	0	0	0	0	478.9981205	0.004571108	479.0001802	0.001265145	0	0	479.9981498	0.02465992	480.0006131	0.0222262	480.9951705	0.001462561	481.0015047	0.0053343	481.003968	0.001442355	0	0	0	0	481.9976631	0.007111444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5796	C19H17O8Cl3		477.9989005	1	479.0022554	0.2054988	479.9959505	0.9598733	480.9993053	0.1972528	481.9930004	0.3071189	482.9963552	0.06311258	483.9900503	0.03275502	484.9934051	0.00673112	0	0	0	0	0	0	0	0	479.0031176	0.003047405	479.0051773	0.001955225	0	0	480.0031469	0.01643995	480.0056102	0.02000358	481.0001675	0.002925123	481.0022272	0.001876768	481.0065018	0.00337839	0	0	482.0001968	0.01578027	482.0026601	0.0192009	0	0	483.0035517	0.003242827	483.006015	0.001176806	0	0	483.9972467	0.005049019	483.99971	0.006143476	0	0	0	0	485.0006016	0.001037568
5797	C25H12O6Cl2		478.0010935	1	479.0044483	0.2703932	479.9981434	0.6399155	481.0014982	0.1730288	481.9951933	0.102373	482.9985481	0.02768096	484.001903	0.003592676	0	0	0	0	0	0	0	0	0	0	479.0053105	0.002285554	479.0073702	0.001380159	0	0	480.0053398	0.01232996	480.0078031	0.03509399	481.0023605	0.001462561	481.0086947	0.003333938	481.011158	0.002910014	0	0	482.0023898	0.007890134	482.004853	0.02245719	0	0	483.0057446	0.002133439	483.0082079	0.001862163	0	0	0	0	483.9994397	0.001262255	0	0	0	0	0	0
5798	C24H18O2Cl4		478.0060905	0.7813531	479.0094454	0.2028217	480.0031404	1	481.0064953	0.2595775	482.0001904	0.4799366	483.0035452	0.1245807	483.9972403	0.102373	485.0005951	0.02657372	0	0	0	0	0	0	0	0	0	0	479.0123673	0.001617587	0	0	480.0103369	0.003211351	480.0128002	0.02522714	0	0	481.0094172	0.002070238	481.016155	0.002000899	0	0	482.0073868	0.004109987	482.0098501	0.03228647	0	0	483.0107417	0.00106686	483.013205	0.002560813	0	0	484.0044367	0.001972534	484.0069	0.01549546	0	0	0	0	485.0102549	0.001229028
5799	C18H16O11Cl2		478.0069667	1	479.0103215	0.1946831	480.0040166	0.6399155	481.0073714	0.1245807	482.0010665	0.102373	483.0044213	0.01993029	484.0053129	0.002314134	0	0	0	0	0	0	0	0	0	0	479.0111838	0.004190182	479.0132434	0.001840212	0	0	480.0112131	0.02260493	480.0136764	0.01789794	481.0082337	0.002681363	481.0102933	0.00117758	481.0145679	0.004400798	0	0	482.008263	0.01446525	482.0107263	0.01145317	0	0	0	0	483.0116178	0.002816139	0	0	0	0	484.0077762	0.001832265	0	0	0	0	0	0
5800	C23H17O5Cl3		478.0141567	1	479.0175115	0.2487617	480.0112066	0.9598733	481.0145614	0.2387798	482.0082565	0.3071189	483.0116113	0.07639944	484.0053064	0.03275502	485.0086613	0.008148198	0	0	0	0	0	0	0	0	479.0183738	0.001904628	479.0204334	0.001955225	0	0	480.0184031	0.01027497	480.0208664	0.02959593	481.0174833	0.001876768	481.0217579	0.002556019	481.0242212	0.002240711	0	0	482.015453	0.009862668	482.0179163	0.02840835	0	0	483.0188078	0.002453454	483.0212711	0.002150799	0	0	484.0125029	0.003155637	484.0149662	0.009089471	0	0	0	0	0	0
5801	C21H15O11Cl		478.030289	1	479.0336438	0.2271303	480.0273389	0.3199578	481.0306937	0.0726721	482.0340486	0.007860017	483.0349401	0.001642748	0	0	0	0	0	0	0	0	0	0	0	0	479.0345061	0.004190182	479.0365657	0.001725198	0	0	480.0345354	0.02260493	480.0369987	0.0245658	481.031556	0.001340681	481.0378902	0.005134264	481.0403535	0.001682748	0	0	0	0	482.0315853	0.007232623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5802	C26H16O5Cl2		478.037479	1	479.0408338	0.2812089	480.0345289	0.6399155	481.0378837	0.17995	482.0315788	0.102373	483.0349336	0.02878819	484.0382885	0.003892066	0	0	0	0	0	0	0	0	0	0	479.0416961	0.001904628	479.0437557	0.001840212	0	0	480.0417254	0.01027497	480.0441886	0.03801849	481.038746	0.001218801	481.0450802	0.002889413	481.0475435	0.003289582	0	0	482.0387753	0.006575112	482.0412386	0.02432862	0	0	483.0421301	0.00184898	483.0445934	0.002105054	0	0	0	0	484.0358252	0.001051879	0	0	0	0	0	0
5803	C19H20O10Cl2		478.0433522	1	479.046707	0.2054988	480.0404021	0.6399155	481.0437569	0.1315019	482.037452	0.102373	483.0408069	0.02103753	484.0416984	0.002103758	0	0	0	0	0	0	0	0	0	0	479.0475693	0.003809256	479.0496289	0.002300265	0	0	480.0475986	0.02054994	480.0500619	0.02000358	481.0446192	0.002437602	481.0466789	0.001471975	481.0509534	0.004222988	0	0	482.0446485	0.01315022	482.0471118	0.0128006	0	0	0	0	483.0480033	0.002702356	0	0	0	0	484.0441617	0.002047826	0	0	0	0	0	0
5804	C25H15O8Cl		478.0455451	1	479.0489	0.2703932	480.042595	0.3199578	481.0459499	0.08651441	482.0493047	0.0112286	483.0501962	0.001422292	0	0	0	0	0	0	0	0	0	0	0	0	479.0497622	0.003047405	479.0518219	0.001725198	0	0	480.0497915	0.01643995	480.0522548	0.03509399	0	0	481.0531463	0.004445251	481.0556096	0.002910014	0	0	0	0	482.0468414	0.005260089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5805	C30H16O2Cl2		478.0527351	1	479.05609	0.3244719	480.049785	0.6399155	481.0531399	0.2076346	482.0468349	0.102373	483.0501898	0.03321715	484.0535446	0.005209381	0	0	0	0	0	0	0	0	0	0	0	0	479.0590119	0.001840212	0	0	480.0569815	0.004109987	480.0594448	0.05088629	481.0560618	0.00117758	481.0603363	0.001333575	481.0627996	0.005136808	0	0	482.0540314	0.002630045	482.0564947	0.03256293	0	0	0	0	483.0598495	0.003287123	0	0	0	0	0	0	0	0	0	0	0	0
5806	C23H20O7Cl2		478.0586083	1	479.0619632	0.2487617	480.0556582	0.6399155	481.0590131	0.1591865	482.0527082	0.102373	483.056063	0.02546648	484.0594178	0.003029824	0	0	0	0	0	0	0	0	0	0	479.0628254	0.002666479	479.0648851	0.002300265	0	0	480.0628547	0.01438496	480.065318	0.02959593	481.0598753	0.001706322	481.0662096	0.003578427	481.0686729	0.002240711	0	0	482.0599046	0.009205156	482.0623679	0.0189389	0	0	483.0632595	0.002289891	483.0657228	0.001433866	0	0	0	0	484.0569545	0.001472631	0	0	0	0	0	0
5807	C22H26O3Cl4		478.0636054	0.7813531	479.0669603	0.1859199	480.0606553	1	481.0640102	0.237946	482.0577052	0.4799366	483.0610601	0.114199	484.0547551	0.102373	485.05811	0.02435924	0	0	0	0	0	0	0	0	0	0	479.0698822	0.002336515	0	0	480.0678518	0.004817027	480.0703151	0.02111402	481.0669321	0.002990344	481.0712066	0.001146192	481.0736699	0.001522423	0	0	482.0649017	0.006164981	482.067365	0.02702237	483.063982	0.001435176	483.0682565	0.001466933	483.0707198	0.001948444	0	0	484.0619516	0.0029588	484.0644149	0.01296903	0	0	0	0	0	0
5808	C22H19O10Cl		478.0666745	1	479.0700293	0.237946	480.0637244	0.3199578	481.0670792	0.07613268	482.0704341	0.008646019	483.0713256	0.001564522	0	0	0	0	0	0	0	0	0	0	0	0	479.0708916	0.003809256	479.0729512	0.002185251	0	0	480.0709209	0.02054994	480.0733842	0.02702237	481.0679415	0.001218801	481.0742757	0.004889776	481.076739	0.001948444	0	0	0	0	482.0679708	0.006575112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5809	C21H25O6Cl3		478.0716716	1	479.0750264	0.2271303	480.0687215	0.9598733	481.0720763	0.2180163	482.0657714	0.3071189	483.0691262	0.06975601	484.0628213	0.03275502	485.0661761	0.007439659	0	0	0	0	0	0	0	0	479.0758886	0.002285554	479.0779483	0.002875331	0	0	480.0759179	0.01232996	480.0783812	0.0245658	481.0729385	0.002193842	481.0749982	0.002759953	481.0792728	0.002800508	0	0	482.0729678	0.0118352	482.0754311	0.02358005	0	0	483.0763227	0.002688133	483.078786	0.001615224	0	0	484.0700178	0.003786764	484.0724811	0.00754462	0	0	0	0	0	0
5810	C27H20O4Cl2		478.0738645	1	479.0772193	0.2920247	480.0709144	0.6399155	481.0742692	0.1868711	482.0679643	0.102373	483.0713191	0.02989543	484.074674	0.004203431	0	0	0	0	0	0	0	0	0	0	479.0780816	0.001523703	479.0801412	0.002300265	0	0	480.0781109	0.008219974	480.0805742	0.04105997	481.0771911	0.001471975	481.0814657	0.002400435	481.083929	0.003700779	0	0	482.0751608	0.005260089	482.0776241	0.02627491	0	0	483.0785156	0.001536076	483.0809789	0.002368186	0	0	0	0	0	0	0	0	0	0	0	0
5811	C20H24O9Cl2		478.0797377	1	479.0830925	0.2163146	480.0767876	0.6399155	481.0801425	0.1384231	482.0738375	0.102373	483.0771924	0.02214476	484.0805472	0.002275362	0	0	0	0	0	0	0	0	0	0	479.0839548	0.003428331	479.0860145	0.002760317	0	0	480.0839841	0.01849494	480.0864474	0.0222262	481.0810047	0.002193842	481.0830644	0.00176637	481.0873389	0.004000726	0	0	482.081034	0.0118352	482.0834973	0.01422289	0	0	0	0	483.0843888	0.002560126	0	0	0	0	484.0780839	0.001893382	0	0	0	0	0	0
5812	C26H19O7Cl		478.0819306	1	479.0852855	0.2812089	480.0789805	0.3199578	481.0823354	0.08997498	482.0856902	0.01216431	483.0865818	0.001294286	0	0	0	0	0	0	0	0	0	0	0	0	479.0861477	0.002666479	479.0882074	0.002185251	0	0	480.086177	0.01438496	480.0886403	0.03801849	0	0	481.0895318	0.004045178	481.0919951	0.003289582	0	0	0	0	482.0832269	0.004602578	0	0	0	0	483.089045	0.001052527	0	0	0	0	0	0	0	0	0	0	0	0
5813	C25H25O3Cl3		478.0869277	1	479.0902825	0.2703932	480.0839776	0.9598733	481.0873324	0.2595432	482.0810275	0.3071189	483.0843824	0.08304287	484.0780774	0.03275502	485.0814323	0.008856736	0	0	0	0	0	0	0	0	479.0911448	0.001142777	479.0932044	0.002875331	0	0	480.0911741	0.006164981	480.0936374	0.03509399	481.0902544	0.002759953	481.0945289	0.001666969	481.0969922	0.002910014	0	0	482.088224	0.0059176	482.0906873	0.03368579	0	0	483.0915788	0.001600079	483.0940421	0.002793245	0	0	484.0852739	0.001893382	484.0877372	0.01077803	0	0	0	0	0	0
5814	C31H20OCl2		478.0891206	1	479.0924755	0.3352876	480.0861705	0.6399155	481.0895254	0.2145557	482.0832204	0.102373	483.0865753	0.03432439	484.0899301	0.005568648	0	0	0	0	0	0	0	0	0	0	0	0	479.0953974	0.002300265	0	0	480.093367	0.002054994	480.0958303	0.05439569	0	0	481.0924473	0.001471975	481.0991851	0.00568718	0	0	482.0904169	0.001315022	482.0928802	0.03480865	0	0	0	0	483.096235	0.003639315	0	0	0	0	0	0	0	0	0	0	0	0
5815	C24H24O6Cl2		478.0949938	1	479.0983487	0.2595775	480.0920438	0.6399155	481.0953986	0.1661077	482.0890937	0.102373	483.0924485	0.02657372	484.0958033	0.003305262	0	0	0	0	0	0	0	0	0	0	479.0992109	0.002285554	479.1012706	0.002760317	0	0	480.0992402	0.01232996	480.1017035	0.03228647	481.0983205	0.00176637	481.1025951	0.00320058	481.1050584	0.002560813	0	0	482.0962901	0.007890134	482.0987534	0.02066062	0	0	483.099645	0.002048101	483.1021083	0.001638704	0	0	0	0	484.09334	0.001262255	0	0	0	0	0	0
5816	C30H19O4Cl		478.0971868	1	479.1005416	0.3244719	480.0942367	0.3199578	481.0975915	0.1038173	482.1009464	0.01628146	483.1043012	0.001643562	0	0	0	0	0	0	0	0	0	0	0	0	479.1014038	0.001523703	479.1034635	0.002185251	0	0	480.1014331	0.008219974	480.1038964	0.05088629	0	0	481.104788	0.00266715	481.1072513	0.005136808	0	0	0	0	482.0984831	0.002630045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5817	C23H23O9Cl		478.10306	1	479.1064148	0.2487617	480.1001099	0.3199578	481.1034647	0.07959326	482.1068196	0.009469449	483.1077111	0.001472073	0	0	0	0	0	0	0	0	0	0	0	0	479.1072771	0.003428331	479.1093367	0.002645304	0	0	480.1073064	0.01849494	480.1097697	0.02959593	481.104327	0.001096921	481.1106612	0.004600834	481.1131245	0.002240711	0	0	0	0	482.1043563	0.0059176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5818	C28H24O3Cl2		478.11025	1	479.1136048	0.3028404	480.1072999	0.6399155	481.1106547	0.1937923	482.1043498	0.102373	483.1077046	0.03100267	484.1110595	0.004526772	0	0	0	0	0	0	0	0	0	0	479.1144671	0.001142777	479.1165267	0.002760317	0	0	480.1144964	0.006164981	480.1169597	0.04421843	481.1135766	0.00176637	481.1178512	0.001867005	481.1203145	0.004144873	0	0	482.1115463	0.003945067	482.1140096	0.02829606	0	0	483.1149011	0.001194726	483.1173644	0.002652369	0	0	0	0	0	0	0	0	0	0	0	0
5819	C21H28O8Cl2		478.1161232	1	479.1194781	0.2271303	480.1131731	0.6399155	481.116528	0.1453442	482.110223	0.102373	483.1135779	0.023252	484.1169327	0.002514873	0	0	0	0	0	0	0	0	0	0	479.1203403	0.003047405	479.1224	0.00322037	0	0	480.1203696	0.01643995	480.1228329	0.0245658	481.1173902	0.001950082	481.1194499	0.002060765	481.1237244	0.003734011	0	0	482.1174195	0.01052018	482.1198828	0.01572003	0	0	483.1207743	0.002389451	483.1232376	0.001076816	0	0	0	0	484.1144694	0.001683006	0	0	0	0	0	0
5820	C27H23O6Cl		478.1183161	1	479.121671	0.2920247	480.115366	0.3199578	481.1187209	0.09343556	482.1220757	0.01313746	483.1254306	0.001184093	0	0	0	0	0	0	0	0	0	0	0	0	479.1225332	0.002285554	479.1245929	0.002645304	0	0	480.1225625	0.01232996	480.1250258	0.04105997	0	0	481.1259174	0.003600653	481.1283806	0.003700779	0	0	0	0	482.1196124	0.003945067	0	0	0	0	483.1229673	0.001152057	0	0	0	0	0	0	0	0	0	0	0	0
5821	C20H34O4Cl4		478.1211203	0.7813531	479.1244751	0.1690181	480.1181702	1	481.121525	0.2163146	482.1152201	0.4799366	483.1185749	0.1038173	484.11227	0.102373	485.1156249	0.02214476	0	0	0	0	0	0	0	0	0	0	479.127397	0.003055442	0	0	480.1253667	0.006422703	480.12783	0.01736651	481.1223873	0.001523703	481.1244469	0.00391045	481.1287215	0.001389324	0	0	482.1224166	0.008219974	482.1248799	0.0222262	483.1214969	0.001876768	483.1257714	0.0017781	483.1282347	0.001442355	0	0	484.1194665	0.003945067	484.1219298	0.01066717	0	0	0	0	0	0
5822	C20H27O11Cl		478.1241894	1	479.1275442	0.2163146	480.1212393	0.3199578	481.1245941	0.06921153	482.1254857	0.007232623	483.1288405	0.001564522	0	0	0	0	0	0	0	0	0	0	0	0	479.1284064	0.004190182	479.1304661	0.003105357	0	0	480.1284357	0.02260493	480.130899	0.0222262	481.1254564	0.001340681	481.1317906	0.004889776	481.1342539	0.001442355	0	0	0	0	482.1279489	0.007111444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5823	C25H28O5Cl2		478.1313794	1	479.1347342	0.2703932	480.1284293	0.6399155	481.1317841	0.1730288	482.1254792	0.102373	483.128834	0.02768096	484.1321889	0.003592676	0	0	0	0	0	0	0	0	0	0	479.1355964	0.001904628	479.1376561	0.00322037	0	0	480.1356257	0.01027497	480.138089	0.03509399	481.134706	0.002060765	481.1389806	0.002778282	481.1414439	0.002910014	0	0	482.1326756	0.006575112	482.1351389	0.02245719	0	0	483.1360305	0.001777866	483.1384938	0.001862163	0	0	0	0	484.1297256	0.001051879	0	0	0	0	0	0
5824	C31H23O3Cl		478.1335723	1	479.1369271	0.3352876	480.1306222	0.3199578	481.133977	0.1072779	482.1373319	0.01740432	483.1406867	0.001819658	0	0	0	0	0	0	0	0	0	0	0	0	479.1377894	0.001142777	479.139849	0.002645304	0	0	480.1378187	0.006164981	480.140282	0.05439569	0	0	481.1411735	0.002067042	481.1436368	0.00568718	0	0	0	0	482.1348686	0.001972534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5825	C24H27O8Cl		478.1394455	1	479.1428003	0.2595775	480.1364954	0.3199578	481.1398503	0.08305383	482.1432051	0.01033031	483.1440966	0.001365401	0	0	0	0	0	0	0	0	0	0	0	0	479.1436626	0.003047405	479.1457222	0.003105357	0	0	480.1436919	0.01643995	480.1461552	0.03228647	0	0	481.1470467	0.004267441	481.14951	0.002560813	0	0	0	0	482.1407418	0.005260089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5826	C23H33O4Cl3		478.1444426	1	479.1477974	0.2487617	480.1414925	0.9598733	481.1448473	0.2387798	482.1385424	0.3071189	483.1418972	0.07639944	484.1355923	0.03275502	485.1389471	0.008148198	0	0	0	0	0	0	0	0	479.1486597	0.001523703	479.1507193	0.003795437	0	0	480.148689	0.008219974	480.1511523	0.02959593	481.1477692	0.003643138	481.1520438	0.002044815	481.1545071	0.002240711	0	0	482.1457389	0.007890134	482.1482022	0.02840835	483.1448191	0.00116565	483.1490937	0.001962763	483.151557	0.002150799	0	0	484.1427888	0.00252451	484.1452521	0.009089471	0	0	0	0	0	0
5827	C28H27O5Cl		478.1547016	1	479.1580565	0.3028404	480.1517516	0.3199578	481.1551064	0.09689613	482.1584612	0.01414803	483.1618161	0.001326184	0	0	0	0	0	0	0	0	0	0	0	0	479.1589187	0.001904628	479.1609784	0.003105357	0	0	480.158948	0.01027497	480.1614113	0.04421843	0	0	481.1623029	0.003111675	481.1647662	0.004144873	0	0	0	0	482.1559979	0.003287556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
