Index,Mass,IdealMass
3791,562.14941700,562.14940087
3792,562.16034900,562.16033080
3793,562.16797200,562.16795235
3794,562.17777200,562.17775049
3795,562.18589600,562.18587295
3796,562.19635300,562.19632797
3797,562.20470000,562.20467339
3798,562.21407000,562.21404161
3799,562.22227100,562.22224105
3800,563.10768200,563.10748611
3801,563.11488900,563.11469311
3802,563.14409300,563.14389711
3803,563.16195900,563.16176311
3804,563.18043800,563.18016801
3805,563.19849100,563.19814861
3806,563.21671700,563.21651011
3807,563.23460800,563.23453412
3808,563.25004800,563.24979025
3809,564.11149000,564.11127232
3810,564.13886800,564.13865031
3811,564.14729200,564.14707431
3812,564.17491800,564.17470031
3813,564.18353000,564.18331230
3814,564.21956400,564.21934630
3815,565.08642800,565.08622881
3816,565.12289300,565.12269381
3817,565.14325900,565.14305981
3818,565.15936800,565.15916881
3819,565.19559900,565.19539981
3820,565.22925400,565.22905481
3821,565.26567700,565.26544032
3822,566.11794400,566.11772806
3823,566.12658600,566.12637008
3824,566.15178500,566.15156914
3825,566.16275200,566.16253617
3826,566.18813600,566.18792023
3827,566.19902500,566.19880925
3828,566.22436400,566.22414831
3829,566.23269800,566.23248233
3830,567.10188200,567.10125136
3831,567.13617900,567.13554836
3832,567.14664200,567.14610873
3833,567.17222900,567.17193386
3834,567.18316700,567.18291639
3835,567.20846700,567.20831937
3836,567.24473000,567.24470488
3837,567.28105900,567.28109038
3838,568.13079500,568.13066190
3839,568.14197400,568.14184187
3840,568.16739700,568.16726709
3841,568.17557100,568.17544180
3842,568.20340400,568.20327722
3843,568.21164600,568.21151994
3844,568.23986800,568.23974440
3845,568.24806000,568.24793711
3846,569.11484300,569.11481291
3847,569.15117900,569.15119842
3848,569.16225700,569.16229640
3849,569.17061400,569.17066847
3850,569.18749900,569.18758393
3851,569.19859200,569.19867190
3852,569.20674600,569.20682221
3853,569.22390100,569.22396943
3854,569.26024700,569.26035494
3855,569.29722800,569.29674045
3856,570.14631000,570.14624013
3857,570.15434100,570.15427087
3858,570.18274500,570.18267396
3859,570.19101200,570.19094069
3860,570.21906900,570.21899678
3861,570.22736300,570.22729051
3862,570.25537600,570.25530261
3863,570.26389100,570.26381733
3864,571.11219000,571.11216898
3865,571.13048400,571.13046298
3866,571.14180500,571.14178631
3867,571.14946800,571.14945090
3868,571.16686200,571.16684849
3869,571.17784600,571.17781275
3870,571.18568500,571.18563766
3871,571.20331300,571.20323399
3872,571.21461100,571.21451200
3873,571.22222000,571.22210754
3874,571.23976300,571.23961950
3875,571.25142500,571.25124332
3876,571.27626800,571.27600500
3877,572.12577800,572.12567295
3878,572.13370600,572.13360094
3879,572.14498300,572.14487792
3880,572.16215800,572.16205291
3881,572.17036000,572.17025490
3882,572.19868200,572.19857686
3883,572.20678400,572.20667885
3884,572.23503800,572.23493282
3885,572.24292200,572.24281681
3886,573.09188000,573.09175354
3887,573.10985400,573.10972754
3888,573.12825700,573.12813636
3889,573.14622800,573.14611304
3890,573.16502400,573.16490208
3891,573.18262700,573.18249855
3892,573.19435400,573.19421605
3893,573.20162000,573.20147617
3894,573.21904200,573.21888406
3895,573.23664800,573.23656514
3896,573.25527300,573.25526956
3897,574.14135600,574.14129349
3898,574.14967800,574.14961587
3899,574.16813000,574.16806871
3900,574.17795700,574.17789616
3901,574.18589100,574.18583052
3902,574.21426200,574.21420281
3903,574.22234300,574.22228418
3904,574.25022700,574.25016945
3905,575.10781900,575.10792960
3906,575.12526700,575.12537760
3907,575.14427300,575.14427377
3908,575.16186400,575.16176311
3909,575.18043800,575.18032716
3910,575.19826900,575.19814861
3911,575.21677800,575.21674476
3912,575.23448400,575.23453412
3913,575.25325700,575.25330712
3914,576.13832400,576.13825031
3915,576.14708600,576.14701178
3916,576.15752800,576.15745314
3917,576.16513600,576.16506068
3918,576.17573900,576.17566303
3919,576.18364100,576.18356455
3920,576.19323100,576.19315396
3921,576.20170300,576.20162544
3922,576.22017000,576.22009131
3923,577.12328200,577.12305367
3924,577.14125600,577.14102767
3925,577.15960900,577.15940061
3926,577.17760200,577.17741317
3927,577.19587200,577.19578136
3928,577.21379300,577.21379868
3929,577.23216100,577.23216668
3930,577.26808300,577.26808868
3931,578.15513900,578.15507441
3932,578.16301300,578.16294899
3933,578.19928700,578.19922568
3934,578.22572400,578.22566465
3935,579.10220700,579.10224488
3936,579.13878100,579.13881888
3937,579.17511000,579.17514788
3938,579.21115700,579.21119488
3939,579.24466700,579.24470488
3940,579.28109300,579.28109038
3941,580.13154700,580.13144986
3942,580.14188000,580.14178150
3943,580.16756000,580.16745810
3944,580.17864400,580.17854064
3945,580.20346400,580.20335736
3946,581.11858100,581.11792042
3947,581.15185900,581.15119842
3948,581.16265200,581.16212855
3949,581.18778800,581.18758393
3950,581.19946100,581.19930897
3951,581.22401200,581.22396943
3952,581.26040400,581.26035494
3953,582.14694300,582.14679066
3954,582.18289900,582.18274997
3955,582.19079000,582.19064170
3956,582.21919500,582.21904931
3957,582.22740400,582.22725907
3958,583.13067500,583.13046298
3959,583.14949000,583.14932905
3960,583.16696200,583.16684849
3961,583.17809600,583.17798080
3962,583.18676500,583.18664850
3963,583.20335300,583.20323399
3964,583.21434500,583.21426008
3965,583.22223400,583.22217355
3966,583.23962600,583.23961950
3967,583.27582900,583.27600500
3968,584.16220300,584.16208247
3969,584.17049200,584.17037090
3970,584.19857600,584.19845298
3971,584.20691400,584.20679041
3972,584.23493200,584.23480650
3973,584.24316000,584.24303393
3974,585.10993000,585.10972754
3975,585.12832400,585.12806987
3976,585.14641800,585.14611304
3977,585.15739300,585.15711693
3978,585.16502300,585.16476701
3979,585.18270800,585.18249855
3980,585.19424100,585.19404726
3981,585.20155900,585.20137523
3982,585.21904400,585.21888406
3983,585.22987200,585.22973756
3984,585.23819000,585.23807515
3985,585.25534400,585.25526956
3986,586.14143300,586.14127513
3987,586.14945100,586.14929340
3988,586.17795800,586.17780136
3989,586.18617500,586.18601864
3990,586.21440200,586.21424659
3991,586.22238600,586.22223086
3992,586.25110300,586.25094883
3993,586.25878500,586.25863109
3994,587.10839500,587.10838360
3995,587.12538900,587.12537760
3996,587.14378000,587.14376481
3997,587.16178200,587.16176311
3998,587.17301300,587.17297208
3999,587.18059600,587.18054021
4000,587.19823900,587.19814861
4001,587.20951400,587.20938671
4002,587.21711200,587.21695984
4003,587.23474400,587.23453412
4004,587.27120000,587.27091963
4005,588.13905700,588.13908266
4006,588.15652200,588.15655040
4007,588.16509100,588.16512075
4008,588.17570000,588.17573142
4009,588.18344000,588.18347263
4010,588.19333900,588.19337319
4011,588.20136000,588.20139545
4012,588.23019400,588.23023398
4013,588.23797400,588.23801520
4014,589.12303800,589.12328267
4015,589.14078300,589.14102767
4016,589.15942400,589.15967456
4017,589.17715700,589.17741317
4018,589.19584200,589.19607689
4019,589.21358400,589.21379868
4020,589.23168800,589.23182169
4021,589.25013300,589.25018418
4022,590.15483800,590.15488540
4023,590.16257500,590.16262123
4024,590.17265100,590.17269572
4025,590.18044700,590.18049054
4026,590.19091900,590.19096097
4027,590.19904900,590.19908975
4028,590.20906300,590.20910224
4029,590.21686200,590.21690007
4030,591.10275300,591.10260173
4031,591.13886600,591.13871473
4032,591.15682900,591.15667773
4033,591.17531400,591.17521291
4034,591.19311600,591.19306324
4035,591.21160600,591.21151799
4036,591.22957100,591.22944874
4037,591.24761600,591.24749374
4038,592.14232400,592.14212464
4039,592.17871300,592.17851016
4040,592.20666800,592.20646250
4041,592.21481800,592.21461172
4042,593.11801300,593.11771394
4043,593.15441300,593.15411394
4044,593.19071200,593.19041294
4045,593.22684400,593.22654494
4046,593.26065400,593.26035494
4047,593.29705700,593.29674045
4048,594.14580200,594.14576505
4049,594.15759900,594.15756574
4050,594.19364800,594.19362600
4051,594.21942000,594.21940605
4052,594.23014000,594.23012940
4053,595.12892600,595.12935449
4054,595.16642000,595.16684849
4055,595.20291900,595.20323399
4056,595.21365000,595.21399205
4057,595.23921300,595.23961950
4058,595.27595900,595.27600500
4059,596.12597100,596.12605555
4060,596.16250100,596.16257689
4061,596.17323300,596.17330635
4062,596.19878500,596.19885229
4063,596.20660800,596.20667344
4064,596.23526200,596.23532064
4065,596.24351300,596.24356969
4066,597.14615200,597.14611304
4067,597.15739600,597.15732638
4068,597.16479400,597.16470421
4069,597.18263700,597.18249855
4070,597.19347400,597.19334255
4071,597.20141900,597.20129269
4072,597.21899900,597.21888406
4073,597.25544200,597.25526956
4074,597.29206300,597.29165507
4075,598.14142600,598.14125861
4076,598.14984700,598.14967968
4077,598.17760200,598.17743489
4078,598.18571500,598.18554796
4079,598.21402700,598.21386018
4080,598.22201700,598.22185024
4081,598.25034400,598.25017746
4082,598.25880100,598.25863452
4083,599.12565600,599.12537760
4084,599.14402400,599.14378633
4085,599.16196100,599.16176311
4086,599.17336100,599.17318430
4087,599.18079700,599.18063412
4088,599.19827900,599.19814861
4089,599.20953700,599.20941203
4090,599.21709400,599.21697267
4091,599.23464700,599.23453412
4092,599.27099600,599.27091963
4093,600.15696800,600.15696791
4094,600.16523600,600.16523729
4095,600.19349400,600.19349997
4096,600.20180800,600.20181535
4097,600.23011700,600.23012905
4098,600.23790900,600.23792234
4099,601.12270200,601.12286167
4100,601.14086800,601.14102767
4101,601.15962500,601.15980092
4102,601.17722200,601.17741317
4103,601.18860700,601.18877460
4104,601.19606900,601.19622115
4105,601.21368300,601.21379868
4106,601.23286400,601.23299366
4107,601.25004200,601.25018418
4108,601.28630200,601.28656969
4109,602.14457100,602.14464561
4110,602.15493100,602.15500449
4111,602.17268300,602.17275457
4112,602.18087900,602.18094968
4113,602.19933100,602.19939969
4114,602.20910500,602.20917263
4115,602.21738800,602.21745473
4116,602.24556700,602.24563068
4117,602.25356700,602.25362982
4118,603.13882700,603.13880773
4119,603.15669700,603.15667773
4120,603.17545300,603.17543193
4121,603.19308600,603.19306324
4122,603.21180300,603.21174199
4123,603.22954600,603.22944874
4124,603.24813200,603.24807237
4125,603.26585800,603.26583425
4126,604.13444100,604.13432272
4127,604.15984100,604.15972059
4128,604.17072700,604.17060568
4129,604.17849100,604.17836902
4130,604.18809100,604.18796822
4131,604.19648700,604.19636351
4132,604.20754800,604.20742358
4133,604.21493500,604.21480996
4134,604.22443400,604.22430817
4135,604.23280900,604.23268246
4136,605.11827900,605.11823229
4137,605.13598900,605.13594229
4138,605.15471900,605.15451229
4139,605.17268800,605.17232779
4140,605.19110100,605.19072083
4141,605.20911300,605.20871330
4142,605.22736600,605.22715818
4143,605.24512000,605.24509881
4144,605.26351900,605.26349781
4145,606.14974100,606.14965686
4146,606.15794400,606.15786091
4147,606.18603500,606.18595551
4148,606.19376500,606.19368650
4149,606.23031400,606.23024018
4150,607.13378400,607.13361886
4151,607.17007500,607.16990986
4152,607.18814300,607.18797786
4153,607.20634200,607.20626810
4154,607.24247900,607.24258629
4155,607.27573100,607.27600500
4156,608.12711300,608.12715945
4157,608.16540900,608.16545511
4158,608.17341600,608.17346204
4159,608.19849300,608.19853882
4160,608.20986900,608.20991471
4161,608.23489100,608.23493649
4162,608.24637400,608.24641939
4163,609.14905500,609.14889655
4164,609.15700200,609.15684355
4165,609.18265700,609.18249855
4166,609.20153400,609.20146443
4167,609.21887200,609.21888406
4168,609.25520800,609.25526956
4169,609.29142400,609.29165507
4170,610.14177800,610.14182861
4171,610.15279900,610.15284978
4172,610.17800500,610.17805617
4173,610.18648100,610.18653230
4174,610.21435700,610.21440874
4175,610.22274100,610.22279287
4176,610.25079700,610.25084930
4177,610.25867200,610.25872442
4178,611.12546100,611.12537760
4179,611.13599700,611.13596584
4180,611.16166700,611.16176311
4181,611.17277600,611.17286768
4182,611.18110100,611.18118937
4183,611.19806700,611.19814861
4184,611.20903100,611.20912362
4185,611.21735400,611.21745498
4186,611.23441600,611.23453412
4187,611.27079700,611.27091963
4188,612.15744600,612.15757748
4189,612.16550100,612.16563303
4190,612.19360200,612.19373591
4191,612.20177500,612.20190946
4192,612.23008900,612.23022537
4193,612.23812300,612.23825991
4194,613.14091800,613.14102767
4195,613.15961100,613.15973635
4196,613.17727300,613.17741317
4197,613.18849300,613.18865031
4198,613.19622100,613.19639012
4199,613.21360300,613.21379868
4200,613.22452300,613.22469129
4201,613.23253800,613.23268618
4202,613.25008000,613.25018418
4203,613.28610700,613.28656969
4204,614.13643700,614.13660938
4205,614.14495800,614.14513010
4206,614.17292100,614.17309219
4207,614.18098500,614.18115593
4208,614.19162100,614.19179158
4209,614.20931000,614.20948000
4210,614.21730100,614.21747074
4211,614.24560500,614.24577382
4212,614.25341700,614.25358557
4213,615.12012000,615.12029222
4214,615.13874200,615.13891295
4215,615.15650800,615.15667773
4216,615.16780700,615.16796851
4217,615.17519700,615.17535313
4218,615.19292000,615.19306324
4219,615.20427900,615.20441054
4220,615.21173700,615.21186087
4221,615.22934300,615.22944874
4222,615.24815900,615.24824486
4223,615.26576700,615.26583425
4224,615.30205400,615.30221975
4225,616.15235200,616.15251645
4226,616.15998500,616.16014967
4227,616.17070100,616.17086598
4228,616.18849400,616.18865949
4229,616.19661400,616.19677973
4230,616.22493600,616.22510254
4231,616.23302700,616.23319378
4232,616.26958100,616.26974883
4233,617.11819200,617.11829229
4234,617.13584200,617.13594229
4235,617.15439300,617.15459660
4236,617.17202600,617.17232779
4237,617.19065800,617.19091510
4238,617.20849900,617.20871330
4239,617.22717500,617.22738186
4240,617.24489900,617.24509881
4241,617.26367100,617.26384942
4242,617.28132600,617.28148431
4243,618.14999700,618.15025114
4244,618.15802400,618.15827865
4245,618.16753800,618.16779324
4246,618.17575000,618.17600576
4247,618.18593700,618.18619340
4248,618.19433200,618.19458893
4249,618.20425100,618.20450855
4250,618.21226000,618.21251806
4251,618.24045800,618.24071783
4252,618.24873000,618.24899035
4253,619.13359900,619.13393235
4254,619.15125900,619.15159235
4255,619.17013000,619.17041241
4256,619.18774300,619.18797786
4257,619.20636100,619.20668506
4258,619.22395500,619.22436336
4259,619.24278600,619.24314147
4260,619.26044300,619.26074887
4261,620.16565800,620.16570232
4262,620.17395000,620.17399193
4263,620.19104100,620.19107801
4264,620.20179800,620.20183191
4265,620.20961800,620.20964966
4266,621.14960700,621.14933756
4267,621.18580800,621.18553856
4268,621.22209900,621.22182956
4269,621.25553900,621.25526956
4270,622.15227400,622.15194620
4271,622.18921700,622.18888680
4272,622.21401700,622.21368518
4273,623.12913300,623.12862561
4274,623.16490900,623.16440161
4275,623.19865600,623.19814861
4276,623.23485800,623.23453412
4277,623.27128300,623.27091963
4278,624.15705600,624.15672951
4279,624.19328200,624.19295833
4280,624.20194100,624.20161800
4281,624.22961800,624.22929716
4282,624.23777900,624.23745879
4283,625.14143000,625.14102767
4284,625.17760800,625.17741317
4285,625.18862500,625.18842972
4286,625.19688200,625.19668638
4287,625.21399500,625.21379868
4288,625.22537800,625.22515717
4289,625.25045900,625.25018418
4290,625.28672300,625.28656969
4291,626.14459900,626.14451839
4292,626.17283200,626.17275635
4293,626.18086900,626.18079477
4294,626.20926000,626.20919076
4295,626.21731100,626.21724317
4296,626.24552700,626.24546414
4297,626.25332600,626.25326451
4298,627.15655300,627.15667773
4299,627.16781100,627.16794332
4300,627.17541700,627.17555444
4301,627.19291400,627.19306324
4302,627.20432200,627.20447328
4303,627.21169600,627.21184859
4304,627.22929300,627.22944874
4305,627.24082400,627.24093005
4306,627.26583600,627.26583425
4307,628.15241800,628.15240546
4308,628.16025400,628.16024046
4309,628.18847600,628.18845888
4310,628.19632900,628.19631088
4311,628.20818100,628.20816137
4312,628.22497600,628.22495424
4313,628.23290700,628.23288423
4314,628.26134900,628.26132262
4315,628.26945100,628.26942359
4316,629.13607700,629.13594229
4317,629.15489500,629.15469818
4318,629.17258300,629.17232779
4319,629.18447300,629.18425138
4320,629.19116700,629.19096430
4321,629.20886600,629.20871330
4322,629.22018300,629.22005258
4323,629.22755000,629.22743409
4324,629.24518000,629.24509881
4325,629.28159400,629.28148431
4326,630.16759200,630.16744581
4327,630.17541300,630.17526681
4328,630.20363400,630.20348783
4329,630.21155800,630.21141183
4330,630.24838600,630.24823985
4331,631.13321500,631.13326635
4332,631.15154100,631.15159235
4333,631.17022100,631.17017405
4334,631.18811900,631.18797786
4335,631.20686500,631.20672000
4336,631.22451200,631.22436336
4337,631.24319500,631.24294652
4338,631.26109300,631.26074887
4339,632.18362900,632.18354073
4340,632.19179300,632.19170521
4341,632.20229600,632.20220882
4342,632.21962200,632.21953584
4343,632.22806600,632.22798033
4344,633.14946000,633.14923442
4345,633.16746800,633.16724242
4346,633.18570800,633.18567006
4347,633.20348300,633.20362792
4348,633.22213200,633.22220061
4349,633.24001800,633.24001343
4350,633.25794400,633.25793943
4351,634.18881100,634.18859389
4352,634.22534400,634.22511989
4353,635.12892200,635.12849763
4354,635.16528300,635.16485863
4355,635.20157500,635.20115063
4356,635.23794900,635.23752463
4357,635.27134400,635.27091963
4358,636.16823100,636.16800878
4359,636.20498700,636.20477306
4360,636.24168800,636.24148233
4361,637.14442600,637.14428817
4362,637.17755100,637.17741317
4363,637.21371000,637.21379868
4364,637.25015100,637.25018418
4365,637.28648400,637.28656969
4366,638.13535500,638.13535032
4367,638.18341200,638.18340615
4368,638.20903300,638.20902652
4369,638.24501600,638.24500864
4370,638.25315500,638.25314744
4371,639.15653100,639.15667773
4372,639.19308200,639.19306324
4373,639.20469000,639.20464275
4374,639.22955700,639.22944874
4375,639.26597800,639.26583425
4376,640.18872000,640.18868943
4377,640.19670700,640.19667644
4378,640.22488000,640.22484945
4379,640.23322400,640.23319345
4380,640.26903400,640.26900347
4381,641.13606800,641.13594229
4382,641.17244200,641.17232779
4383,641.18417900,641.18407755
4384,641.19134900,641.19125534
4385,641.20878800,641.20871330
4386,641.22015000,641.22009955
4387,641.24509600,641.24509881
4388,641.28132300,641.28148431
4389,642.16721800,642.16727752
4390,642.17578800,642.17584832
4391,642.20366100,642.20372393
4392,642.21174700,642.21181068
4393,642.24029500,642.24036135
4394,642.24822500,642.24829209
4395,643.15163400,643.15159235
4396,643.17026100,643.17037864
4397,643.18771100,643.18797786
4398,643.19883200,643.19907583
4399,643.20678700,643.20701436
4400,643.22417200,643.22436336
4401,643.24313200,643.24329137
4402,643.26061900,643.26074887
4403,643.29688900,643.29713438
4404,644.14700900,644.14712558
4405,644.18320900,644.18332394
4406,644.19119100,644.19130558
4407,644.20226100,644.20237507
4408,644.21979200,644.21990528
4409,644.22736500,644.22747794
4410,644.26388700,644.26399828
4411,645.12992700,645.13085691
4412,645.14925000,645.14963217
4413,645.16737400,645.16724242
4414,645.18628500,645.18608687
4415,645.20388800,645.20362792
4416,645.22251500,645.22239080
4417,645.24001000,645.24001343
4418,645.25903700,645.25893564
4419,645.27659700,645.27639893
4420,646.16241400,646.16232985
4421,646.18136600,646.18127883
4422,646.19913700,646.19904700
4423,646.20668000,646.20658879
4424,646.23616100,646.23606509
4425,647.12920900,647.12887297
4426,647.14684300,647.14650697
4427,647.16549300,647.16526965
4428,647.18301000,647.18289248
4429,647.20183300,647.20162820
4430,647.21956500,647.21927799
4431,647.23815500,647.23786799
4432,647.27391200,647.27362499
4433,648.16068800,648.16042485
4434,648.16865000,648.16838671
4435,648.19716600,648.19690224
4436,648.20481000,648.20454611
4437,649.14428900,649.14400854
4438,649.18065500,649.18037454
4439,649.19882300,649.19854254
4440,649.21701300,649.21673254
4441,649.25334000,649.25305954
4442,650.14716200,650.14705559
4443,650.18375500,650.18365530
4444,650.21227200,650.21217753
4445,651.15975800,651.15976074
4446,651.19604400,651.19604674
4447,651.20321500,651.20321774
4448,651.22944600,651.22944874
4449,651.26564600,651.26583425
4450,652.16324600,652.16326511
4451,652.18831800,652.18833502
4452,652.19973200,652.19974807
4453,652.22460400,652.22461800
4454,652.23262000,652.23263333
4455,652.26129300,652.26130393
4456,652.26970300,652.26971323
4457,653.13615500,653.13594229
4458,653.17224700,653.17232779
4459,653.20874600,653.20871330
4460,653.21995400,653.21986842
4461,653.24530400,653.24509881
4462,653.28145500,653.28148431
4463,653.31832500,653.31835431
4464,654.16739100,654.16728764
4465,654.17515300,654.17504935
4466,654.20409500,654.20399029
4467,654.21193600,654.21183100
4468,654.24072200,654.24061594
4469,654.24854900,654.24844265
4470,655.15167100,655.15159235
4471,655.17053800,655.17037701
4472,655.18821600,655.18797786
4473,655.19968100,655.19940909
4474,655.20718000,655.20688600
4475,655.22470900,655.22436336
4476,655.23534300,655.23507879
4477,655.24365600,655.24345545
4478,655.26081800,655.26074887
4479,655.29711400,655.29713438
4480,656.14694700,656.14671189
4481,656.18370500,656.18346619
4482,656.19144800,656.19120841
4483,656.20303300,656.20279225
4484,656.21999100,656.21974854
4485,656.22771100,656.22746776
4486,656.25629600,656.25604988
4487,656.26472200,656.26447504
4488,657.13118900,657.13085691
4489,657.14978900,657.14948123
4490,657.16752700,657.16724242
4491,657.17872100,657.17843719
4492,657.18614400,657.18586070
4493,657.20391000,657.20362792
4494,657.21521900,657.21492993
4495,657.22269000,657.22239632
4496,657.24031800,657.24001343
4497,657.25912400,657.25871688
4498,657.27690300,657.27639893
4499,657.31383700,657.31333293
4500,658.16272900,658.16244636
4501,658.17068000,658.17039785
4502,658.19916800,658.19888760
4503,658.20697800,658.20669808
4504,658.23535500,658.23507682
4505,658.24328400,658.24300631
4506,658.28023200,658.27995657
4507,659.12936300,659.12896797
4508,659.14690200,659.14650697
4509,659.16562300,659.16532391
4510,659.18310200,659.18289248
4511,659.19469600,659.19447614
4512,659.20209300,659.20186654
4513,659.21952000,659.21927799
4514,659.23820400,659.23801271
4515,659.25580700,659.25566349
4516,659.27443800,659.27431731
4517,659.29214800,659.29204900
4518,660.16925400,660.16905997
4519,660.17886500,660.17867121
4520,660.18651100,660.18631741
4521,660.19721700,660.19702367
4522,660.21500600,660.21481312
4523,660.22280700,660.22261431
4524,660.25870100,660.25850921
4525,661.12582100,661.12577153
4526,661.14487500,661.14476836
4527,661.16231600,661.16215704
4528,661.18119100,661.18093938
4529,661.19888100,661.19854254
4530,661.21762400,661.21739461
4531,661.23505600,661.23492805
4532,661.25387000,661.25374205
4533,662.17609000,662.17584144
4534,662.18430200,662.18405278
4535,662.20195800,662.20170736
4536,662.22125600,662.22100381
4537,663.12481700,663.12448810
4538,663.16040600,663.16007710
4539,663.17813600,663.17780710
4540,663.19670900,663.19638010
4541,663.23332500,663.23299610
4542,663.26950200,663.26917310
4543,664.16389400,664.16367312
4544,664.19299800,664.19278031
4545,664.20013500,664.19991809
4546,664.23671200,664.23649910
4547,665.13996700,665.13983081
4548,665.17611100,665.17597481
4549,665.21248900,665.21235281
4550,665.22006700,665.21993081
4551,665.24523500,665.24509881
4552,665.28154900,665.28148431
4553,666.17955300,666.17935519
4554,666.20406200,666.20386159
4555,666.24062900,666.24042470
4556,667.15190800,667.15159235
4557,667.18816200,667.18797786
4558,667.19954300,667.19936246
4559,667.20663100,667.20645270
4560,667.22453600,667.22436336
4561,667.23613100,667.23592960
4562,667.26101200,667.26074887
4563,667.27204800,667.27168107
4564,667.29774300,667.29713438
4565,668.18348700,668.18339937
4566,668.19119500,668.19110915
4567,668.21984000,668.21976075
4568,668.22760700,668.22752954
4569,668.25644100,668.25637019
4570,668.26411000,668.26404096
4571,669.13019200,669.13085691
4572,669.16726100,669.16724242
4573,669.17802100,669.17800700
4574,669.18652100,669.18651063
4575,669.20363100,669.20362792
4576,669.21494000,669.21490948
4577,669.22218700,669.22213890
4578,669.24010500,669.24001343
4579,669.25968500,669.25955074
4580,669.27657000,669.27639893
4581,669.31225400,669.31278444
4582,670.16244100,670.16259950
4583,670.19899600,670.19915476
4584,670.20675200,670.20691082
4585,670.23531900,670.23547802
4586,670.24320400,670.24336307
4587,671.14607300,671.14650697
4588,671.16508800,671.16542087
4589,671.18265300,671.18289248
4590,671.19419900,671.19442881
4591,671.20161200,671.20183560
4592,671.21906900,671.21927799
4593,671.23076400,671.23091208
4594,671.23831200,671.23842077
4595,671.25564500,671.25566349
4596,671.29212000,671.29204900
4597,672.17804900,672.17833261
4598,672.18567900,672.18596355
4599,672.21410500,672.21439304
4600,672.22206400,672.22235301
4601,672.25138600,672.25167861
4602,672.25842000,672.25871347
4603,673.16164300,673.16215704
4604,673.18060500,673.18100791
4605,673.19824300,673.19854254
4606,673.21060500,673.21092650
4607,673.21723200,673.21756527
4608,673.23456400,673.23492805
4609,673.25362900,673.25404691
4610,673.27084700,673.27131356
4611,673.29174400,673.29221056
4612,674.19345800,674.19372458
4613,674.20103700,674.20130246
4614,674.21254800,674.21281176
4615,674.23018700,674.23044815
4616,674.23833200,674.23859195
4617,674.24809300,674.24835150
4618,674.25687700,674.25713420
4619,675.16030400,675.16046910
4620,675.17764200,675.17780710
4621,675.19649900,675.19670071
4622,675.21395700,675.21419261
4623,675.23281300,675.23289977
4624,675.25063200,675.25057811
4625,675.26898400,675.26893011
4626,676.16395800,676.16393214
4627,676.19257900,676.19254888
4628,676.21675700,676.21672328
4629,676.23603400,676.23599740
4630,677.13965600,677.13928717
4631,677.17631800,677.17594917
4632,677.19382600,677.19345717
4633,677.21268700,677.21239695
4634,677.24898600,677.24884756
4635,677.28148700,677.28148431
4636,678.17910200,678.17897641
4637,678.20892000,678.20879632
4638,678.24023000,678.24010832
4639,679.15504500,679.15529136
4640,679.19173900,679.19198536
4641,679.19899500,679.19924136
4642,679.22411700,679.22436336
4643,679.26064200,679.26074887
4644,679.29765700,679.29713438
4645,680.18298700,680.18316188
4646,680.21955600,680.21974005
4647,680.25596600,680.25615918
4648,680.26361400,680.26380910
4649,681.16697700,681.16724242
4650,681.20306700,681.20362792
4651,681.21447300,681.21502218
4652,681.22185300,681.22239458
4653,681.23949000,681.24001343
4654,681.27604200,681.27639893
4655,681.31229100,681.31278444
4656,682.16260800,682.16276013
4657,682.19886000,682.19900081
4658,682.20597700,682.20611559
4659,682.23484100,682.23497059
4660,682.24301300,682.24314004
4661,683.14669300,683.14650697
4662,683.18297500,683.18289248
4663,683.19390000,683.19377814
4664,683.20170700,683.20155703
4665,683.21949200,683.21927799
4666,683.23058900,683.23039133
4667,683.23797500,683.23778821
4668,683.25582400,683.25566349
4669,683.29229400,683.29204900
4670,684.17873300,684.17861863
4671,684.18576600,684.18565209
4672,684.21489800,684.21478601
4673,684.22250000,684.22238851
4674,684.25192300,684.25181345
4675,684.25904000,684.25893092
4676,685.16224700,685.16215704
4677,685.18149700,685.18153030
4678,685.19840100,685.19854254
4679,685.21026800,685.21031716
4680,685.21745200,685.21744523
4681,685.23507200,685.23492805
4682,685.25425900,685.25414278
4683,685.27140500,685.27131356
4684,686.16446600,686.16453680
4685,686.19339100,686.19346536
4686,686.20119800,686.20127333
4687,686.22982100,686.22989985
4688,686.23784200,686.23792184
4689,687.16019800,687.16046410
4690,687.17754100,687.17780710
4691,687.18932500,687.18955510
4692,687.19623700,687.19644599
4693,687.21403800,687.21419261
4694,687.23253100,687.23273377
4695,687.25032900,687.25057811
4696,687.26908600,687.26927884
4697,687.28682400,687.28696362
4698,688.20994700,688.20991770
4699,688.21669000,688.21665910
4700,689.17570600,689.17521117
4701,689.19395200,689.19345717
4702,689.21258700,689.21234524
4703,689.22985000,689.22984267
4704,689.24892300,689.24875790
4705,689.26653900,689.26622818
4706,689.28645700,689.28614618
4707,690.17155400,690.17137328
4708,690.18916100,690.18898197
4709,690.20808600,690.20790879
4710,690.21519100,690.21501447
4711,691.15519400,691.15510758
4712,691.19130400,691.19122104
4713,691.22764000,691.22756053
4714,691.26418800,691.26411203
4715,692.18845200,692.18846464
4716,692.22560800,692.22562420
4717,693.17195200,693.17206893
4718,693.20777900,693.20789593
4719,693.24424500,693.24436193
4720,693.27628200,693.27639893
4721,694.20469800,694.20504797
4722,694.23469400,694.23505150
